v0,vPrice,vMomEd,vHHsmokes,vGrade9p,vBlack,hh,phi1,phi2
0.19313354009673497,-0.001278777112509661,-0.059674638027969636,0.10328773511430857,0.12582065162462924,-0.31761957704784805,0.07454879044172788,0.044215213141859736,0.028444487095257057
0.14097863924143908,-0.002630977151992289,-0.03794885900861116,0.10438585792951167,0.1518343752690936,-0.28648709277852785,0.06801206585922051,0.03608244843694722,0.025619390320692437
0.1575730562954857,-0.002475944649981857,-0.04945794404736595,0.12926805342933334,0.1699625436596736,-0.3207035187676823,0.05049421714560543,0.03921729447553532,0.0242436408142554
0.16380136663802114,-0.0018563447337332532,-0.04404791489913693,0.13224144322841272,0.17768859363081807,-0.3071253123927003,0.043188771460660594,0.04401928430470125,0.029138451175354105
0.15590564085089534,-0.0017123197075377902,-0.046758422624016964,0.11946308516542838,0.1469135334676578,-0.2853679454065101,0.06729476394967095,0.04448655200781199,0.033853479997258316
0.1805674801811558,-0.0011689639370237948,-0.06321634896863337,0.13351053343163805,0.15636481359848034,-0.27709237955418514,0.061796772617298074,0.048095872531608,0.033353002847165414
0.19148199049476533,-0.0043086603072346645,-0.05788147402400505,0.13990398239087148,0.19117057760059653,-0.3587298105844897,0.03841048817906629,0.0383772018474742,0.025108443080717937
0.15636383855530178,-0.003073867040689441,-0.0435163649117129,0.13514742894846934,0.17619763486033627,-0.3190107979183748,0.04425439686947845,0.03913755322087767,0.025870930704598668
0.17038715423560802,-0.002381494934641257,-0.0507922873654248,0.13330062176330146,0.1588000400092284,-0.30967034706205393,0.05468685125817147,0.04615366962705463,0.033282818663579884
0.1750779030311569,-0.0016341931222422972,-0.05643538101645485,0.13365547035428182,0.17199178259314876,-0.31152358137753666,0.052120287171897976,0.03626604187582947,0.023817481220548324
0.16905336890358996,-0.003260867814533883,-0.04383370719841696,0.13514698379974974,0.1421516493187055,-0.2653031889275778,0.0632312859397066,0.048744636278013134,0.03842615091066506
0.1602403227331045,-0.0030851754813424554,-0.04263405464007165,0.13069644962688845,0.16492538065619805,-0.2826941159126865,0.04628921253678756,0.04928059190105998,0.033120145965342136
0.18450117832304452,-0.0004312432441453797,-0.054805687560109305,0.1243189145016358,0.1683047855985824,-0.3047208611508778,0.05255537104097116,0.047745373096178316,0.030365338868380193
0.17378712646822644,-0.0029587469270341386,-0.05232813672824859,0.16207050958835567,0.16075898810120318,-0.3179378869553985,0.05053248133273753,0.041337035017695915,0.032445996166902684
0.17298951170110596,-0.005175111709217927,-0.03531784948869338,0.13427770039646222,0.18799625983619764,-0.3239095184135985,0.031436743848912575,0.04061430076826302,0.028938327181412468
0.15774169587276984,-0.001263993925953408,-0.045671529412175865,0.1257526320686408,0.1450672403352975,-0.2764406669704275,0.07098013671377723,0.032905704824603935,0.026633581999367675
0.17381374237706915,-0.0021429569871649007,-0.05727525093746661,0.13696279441775494,0.17972161296548322,-0.3499516989586599,0.060683104337833416,0.033036691526703264,0.029933750377855218
0.17915971805904024,-0.0028761991207881137,-0.04210495381238232,0.14552831011325118,0.16645519579940854,-0.3499026359526873,0.03947633434647026,0.046530050246152026,0.028575098666474626
0.1911153778584032,-0.004108321987877845,-0.044876167222654716,0.1046182808355317,0.18122217042732894,-0.29175058712851953,0.03682880709191283,0.04388498874571914,0.030465938466571058
0.1519254565435865,-0.002688425599742401,-0.04013171792327666,0.12636691782277834,0.16422355736623848,-0.31474517966250043,0.0574358215285213,0.041730728880077415,0.03158128230429462
0.17131083531839553,-0.0025573015929469963,-0.05265331402676738,0.14998531421917866,0.14846710961622225,-0.3114097153079046,0.0557715024294325,0.04972977863078002,0.03614542858501977
0.1824478927240903,-0.0008793138885163136,-0.05754838525523528,0.13606516321712056,0.1478084307464703,-0.2971943292516052,0.057943575815019424,0.048094193450307465,0.036143270465942456
0.15755508757363246,-0.002508578861147286,-0.032660555087463294,0.10690024495280673,0.1769904338503228,-0.304327821998478,0.0611286886589543,0.03426100129597461,0.031179672836153974
0.17518343847549606,-0.0016149581424719872,-0.049115476636949165,0.10613135439022846,0.15852235008890406,-0.2861363692366399,0.055170049997281374,0.04674952985862639,0.033257449611449934
0.17974681128279218,-0.0028935819233738675,-0.042833235663644297,0.13636562283397494,0.17384934160025942,-0.31559406151075725,0.04250307646471303,0.04519031569865746,0.0341064538482152
0.18217019339043167,-0.002244560551859148,-0.0447322191225291,0.1541913922385365,0.17066467005854838,-0.32335551078209024,0.04236864596362108,0.04092892462382845,0.02916849010644085
0.1729525100786167,-0.002025651669091509,-0.053000313521880366,0.11349887542523232,0.18102228446903454,-0.2784554932669741,0.05584506704950228,0.045685281277316456,0.03264289342710009
0.17500302582343533,-0.0018816978004576933,-0.055896077677501835,0.13415273799108218,0.1723652732942897,-0.3139929002106927,0.0499192743941943,0.056721838626051777,0.03963456134702063
0.1748386766831918,-0.0012322934374091453,-0.048528310363499055,0.11381191903496747,0.13533605663823794,-0.25148347150585565,0.07053035504081925,0.040538944785302636,0.031927335383491434
0.18614584310802665,-0.003940286781333772,-0.058825401313026576,0.15676067485662418,0.16920904426973446,-0.3131000393420803,0.04321972001206298,0.048567930876922905,0.034757971979781074
0.17895831901253972,-0.002665503172466767,-0.052348792515657626,0.15872634188408372,0.12364773327319112,-0.3039602704118603,0.05708686646051884,0.04559731023535007,0.028894313888782587
0.16863942523874342,-0.002347819853563286,-0.053106289696746786,0.10106964366510066,0.1904471514819097,-0.2911301839340427,0.06265366274251072,0.029872349587942795,0.023982539821864074
0.1969089220252172,-0.004417205290375469,-0.057746813683500216,0.1514317553631331,0.14272477629481795,-0.334115343961616,0.04992245775168943,0.046389278863996124,0.030616741606178787
0.185489538918342,-0.0021770897973650287,-0.05866414963519485,0.1552040673570605,0.14376602109289538,-0.3324784503616853,0.04439097100594176,0.05017603523135968,0.030140739706176926
0.16095433325177047,0.000573872871624776,-0.04692986029662146,0.14412595559540556,0.1477451154040109,-0.2850191456713317,0.06382271221150225,0.04130013088753242,0.03364091527291991
0.17052155292300866,-0.001313193850890147,-0.05065268834062748,0.12029316159756008,0.1763287294409055,-0.290069817367678,0.05508893343917909,0.04635496027062391,0.0344575564525138
0.17617522102927632,-0.0020187000702620484,-0.046923533864081636,0.1277474158704368,0.16536505593477027,-0.30076780926781993,0.056855965770597025,0.03861523035328679,0.03507827221456947
0.16746600810481432,-0.0005194109182057334,-0.047034148232116116,0.12245429440286125,0.17750393112485788,-0.3272386211958153,0.05459440767017575,0.042850216603441016,0.03259903007148927
0.17311221122368958,-0.0030517285711607433,-0.055360783277428216,0.1282539783145408,0.14195390632384747,-0.2974398516364003,0.0687067362307137,0.042514260474594834,0.03184627062499127
0.18008722499158167,-0.0037865457946449697,-0.050748337969508464,0.15346709161333494,0.18209779469783074,-0.2669913818531239,0.04198766500567387,0.04767584348324858,0.0397095969546923
0.1742134537515021,-0.0025649037384107426,-0.049436876767223616,0.12809015503849325,0.14551585063716022,-0.3100943617920172,0.06546447209610226,0.0436372895682062,0.03456725685355304
0.16773673748161522,-0.0013540509270495214,-0.05068099635974952,0.10950736096875173,0.17256130847594536,-0.2685665214764835,0.05735351957903177,0.045073301593254386,0.032134138361643236
0.1795070109022664,-0.0024089346249320355,-0.04886077320875367,0.13502287725166354,0.14943719182679732,-0.3005285577638676,0.048721096095716884,0.04743747180326094,0.030249034084029607
0.17599879116446746,-0.004566120133363489,-0.04309432619986516,0.13251313574845042,0.17306604030435638,-0.28016758370702183,0.03846386136213209,0.041697943240324865,0.027726075123569897
0.17841584062161334,-0.000503951277685741,-0.06466128173237579,0.15208506517154674,0.1705471930584386,-0.3300825919137222,0.053848668268077694,0.039198277215506935,0.028826268157470268
0.1548292803254911,-0.005159891081695519,-0.035022419022605444,0.13164515506490868,0.1688331028770883,-0.24360187570380096,0.042735044891174585,0.05210589495705304,0.03660842854571969
0.16513891727059993,-0.0025579377661268453,-0.04714653955523258,0.12696779950315534,0.20821789162514728,-0.33276082257581296,0.04315820490095836,0.039174406016548494,0.028355132932447617
0.17656711096262873,-0.003733947176834367,-0.040437252876547806,0.14661803095089074,0.16340001920855693,-0.3187986961926005,0.04506992349591436,0.03654139977081466,0.02929178803542868
0.16783203435989713,-0.0017974515307093613,-0.034860463617440086,0.13888235891114326,0.1632078707778855,-0.31764707334013703,0.0435068606399528,0.042038141282452056,0.0287377301838817
0.18436340869784432,-0.001480436764012072,-0.05063041530145106,0.14123128222906906,0.1793461790853006,-0.3060241710899207,0.04558601373871615,0.03933155507957334,0.02966680293506568
0.17396352372729235,-0.00030706524941804,-0.0628538527107373,0.1317105704873081,0.1417422321887954,-0.2954454901406637,0.07788084619551837,0.0412854408381002,0.031681880942790765
0.19096355613974303,-0.002994639070716665,-0.05699091060860576,0.1458833268453952,0.1325568178033768,-0.2817382218201836,0.056660823515889386,0.040821890163551464,0.026501208730150102
0.19556370870055,-0.002778213585513561,-0.05522573642273837,0.1322164215867767,0.18974504219262728,-0.309949518176179,0.031992217480253785,0.05046348656769512,0.03710697713552917
0.20129694508958693,0.0010568286464409534,-0.05347313406984568,0.16675232836927786,0.13716199019616124,-0.34802245079662925,0.04623032743690296,0.052833289654331164,0.03313816098572805
0.17316935449295484,-0.00012783419976374798,-0.05398559484608308,0.13181348394609593,0.1457911151340481,-0.3166178984733408,0.06764318672337095,0.04124937489793669,0.03258496509146778
0.1693932098835971,-0.0013361073458931976,-0.051877946169268434,0.11670048801649845,0.16236043169685999,-0.2942616367841761,0.06344938040592794,0.03831278137228391,0.02965993871829423
0.17347227273361346,-0.0036649730108536892,-0.05290002840937191,0.1746676350039125,0.17176016784905265,-0.25018956352142624,0.04708136741402599,0.03839413223741429,0.032727886870495784
0.17586525887933727,-0.003294599904947034,-0.03819280771744445,0.1511392020376801,0.19914084164106252,-0.29684436886530885,0.03188120737148069,0.039848353089143626,0.03124164352976552
0.17313216655770303,-0.002876215768943432,-0.032718658933920966,0.1380441031540371,0.18783247112873105,-0.3442489872321655,0.035943938708960475,0.046078917261710435,0.03404040221579225
0.17728695062533464,-0.0025024342443382298,-0.05315666156077135,0.1178553732176459,0.12449495254801565,-0.3138606943221248,0.06790112359806583,0.04446022344092311,0.029627595320005407
0.20368493037955696,-0.00464113007157541,-0.071410166945776,0.14256200599258054,0.17626349228694788,-0.3163087958191109,0.03985500349820455,0.05154329608378587,0.032604183467347614
0.19980115103038276,-0.0027533508057665463,-0.058340930075009,0.12998148576260546,0.16050151841841787,-0.31359305338811305,0.052317653824793066,0.053374845529211415,0.040348876887277854
0.15919890168049794,-0.0012710669472891165,-0.05323719833207997,0.12826454902444934,0.15995451868980384,-0.31945783807694383,0.06475235958261287,0.039501300008879435,0.028950906563043725
0.1782407482369001,-0.002857691510464528,-0.047258217833487916,0.13086367890832296,0.16356532702688198,-0.3383398705759318,0.05342563551260124,0.04468964627042546,0.03530704509938083
0.20534850935511256,-0.0023084727435892577,-0.05737917619773765,0.14161561151316046,0.1318235954682897,-0.2910101661838073,0.052014973732160734,0.05113871330824875,0.035536442156237365
0.1673884079842555,-0.0019400976705352358,-0.045364780931294015,0.1314401255853908,0.1586714714568125,-0.2978995154332649,0.05649954203431508,0.04378301237142628,0.036736138041832574
0.21520105204506867,-0.0032384720833789557,-0.06294073969362786,0.16574238510723385,0.15381833239589088,-0.3607845328897832,0.03763721794391529,0.04827885541958813,0.031166105342189443
0.15207208264963132,-0.0046199862280676095,-0.03888040180155932,0.13589920157670735,0.17763261483593246,-0.2317077902817538,0.043788854546858436,0.05025794050232223,0.036364272145419874
0.17921035651686704,-0.0027718873062604512,-0.05839169302097862,0.12727950421388048,0.16123829836048909,-0.30246273273428953,0.054765780414550776,0.0459899050487069,0.036328342544499334
0.15564390921814888,-0.003052776908744475,-0.03181493358287058,0.10925073674278996,0.17555982337570766,-0.3198554378159904,0.04771842600671886,0.04147627124930218,0.029206791187117533
0.18630992190777768,-0.001121304366213425,-0.05926180566571328,0.13017131641722215,0.12144056819508693,-0.3147377179859745,0.06903198107026275,0.045782105062603405,0.03232112447024251
0.1522309463315365,-0.000515581667688437,-0.026117770918131743,0.11836614079329448,0.15255078428884986,-0.2604113457730243,0.06356996663685782,0.03767138129207436,0.037745007711247364
0.16573950567637327,-0.0019341167818144925,-0.03731731959412992,0.12696654996613305,0.15657574197042373,-0.30181702277846234,0.04981422873530978,0.05193053358641778,0.035710379656099814
0.1732700745314356,-0.0017731230708703746,-0.05209294130474208,0.14970727593668326,0.17152477081327214,-0.3418482126360465,0.045995041583836174,0.04884796869288728,0.03054714281632953
0.19905835341240824,-0.0034705664668048678,-0.04571097778672875,0.16760314859100198,0.10003264143768176,-0.3251264071962529,0.054031615911440886,0.05280821158673444,0.039586586105268384
0.17908877695418662,-0.00261202246980769,-0.05208264191634966,0.1109308975673601,0.16060929911247054,-0.3303963869773885,0.0484991082611145,0.05164168988851006,0.029556761391558863
0.19275421916626376,-0.0017919985518751926,-0.06371639824662848,0.12602388173834198,0.17392193085122482,-0.3367621492285418,0.05170815141578053,0.045087245008031115,0.03109479102250388
0.19953762524874746,-0.0033407037904267783,-0.07335465930932751,0.1621791125616964,0.14726591934710145,-0.3081112927037241,0.056696936767010965,0.04403712510082886,0.03670399185335845
0.16173259612896146,-0.00025972421308342327,-0.041245800908597294,0.1008696394565666,0.15461819181564407,-0.3327335111018355,0.06446792412005957,0.04600151718206737,0.03298883531943469
0.18821448705690685,0.00045925925978574863,-0.06037080847745194,0.1416308602987349,0.18584911562575515,-0.3220254580590114,0.03270878034250803,0.04679739805057828,0.026488789021317943
0.1591389132589661,-0.002671362779936333,-0.044319431665064836,0.14047913603468018,0.15494816376889695,-0.28594917749247606,0.05204947252826608,0.0427291965563069,0.02656169571156897
0.17046430845907726,-0.002539115490650405,-0.06391328046340351,0.1553628911958207,0.16250497789981372,-0.2758544662113128,0.06113368080335595,0.03547707045444039,0.02436793708442551
0.1819718541461671,-0.004137076591076724,-0.05111419076086581,0.1319280818984766,0.17099669560806818,-0.3148019484035485,0.05028404036234717,0.04963653047973368,0.03663963050878771
0.1646537414800061,-0.0021912843855302487,-0.05215322191233787,0.1506073169126752,0.1775330085584893,-0.29424782017205625,0.052470791241943066,0.047670181272871294,0.03531685027581507
0.1354878533462956,-0.0027335961385047177,-0.024858071387580227,0.10528863603979337,0.11857502787803548,-0.26922825152819885,0.07078865601989329,0.04891848915070847,0.039011230058259835
0.17558670399351542,-0.0025900986230099005,-0.054437363500538016,0.13704879725844496,0.12448321453303265,-0.3381348778894903,0.06865908645528168,0.04389980497296503,0.03185655234156713
0.19353002627541208,-0.0006327183305653206,-0.0619048628381265,0.14400254597972112,0.16008685628069594,-0.3269222821770257,0.04986783585865875,0.04409845576689594,0.025602902393942358
0.19318244424376996,-0.0033603848279897012,-0.058509145576067685,0.11983797316569478,0.1746702882173379,-0.3401286158449805,0.05371044073718878,0.0536049741563514,0.041849890286558514
0.1708783398966423,-0.0028893280278417524,-0.04464409793799333,0.132098119795622,0.18367333120441914,-0.2764298776708924,0.039160162981859016,0.04423971330729598,0.026846343628408827
0.2064976874939947,-0.0023712353999141515,-0.04438993226161176,0.1621963549957768,0.12315361342490926,-0.3615514270961155,0.050258543537780566,0.04781137048337188,0.03792631048664232
0.14700331782799586,-0.001779861910718401,-0.04778254379901185,0.1453167910688995,0.16389318620897944,-0.3229028201495461,0.059811554820814926,0.04228204316267739,0.030129760237370608
0.16337286341537896,-0.001059221600430754,-0.02717966705692032,0.12328766369655356,0.11599375289804086,-0.32682756988503314,0.06673602561819572,0.04274603558630269,0.03592849324883148
0.17908531103894715,-0.0032770305851716193,-0.040140559432687406,0.14594068962926895,0.13147085083085222,-0.3207738569949125,0.05071747935127563,0.04853243382153601,0.033803795375103585
0.16934535921540986,-0.005137195925965206,-0.04172636536856783,0.13989344815401414,0.14191009622709114,-0.2720473095491969,0.049185377467596304,0.042825994556284684,0.027047716713045827
0.205643989447134,-0.001818051231379788,-0.06612449908160932,0.1421876042432986,0.15836070732360694,-0.3102063656257175,0.049497056749157636,0.04413325322211933,0.03253442937237507
0.1803977173745376,-0.002876631376172906,-0.056041360603282346,0.13292190163933065,0.1447801479564987,-0.3366307139166733,0.055262528417584895,0.04640780833021138,0.028501222244188957
0.15913622761922747,-0.0021548565348952255,-0.04348348272350011,0.13089674640646864,0.19629772003904625,-0.31461276386829284,0.0457258743875717,0.03973042592127945,0.03398282922211582
0.16915669798451674,-0.0011763023896180587,-0.060455266795228474,0.12310204913974455,0.133529364191213,-0.3179860154510897,0.07220284664388847,0.03578130217947962,0.02045720487665844
0.17155000614096996,-0.0007388688956245497,-0.05395218399684298,0.111753338655625,0.18678086596610605,-0.2752657265082958,0.05540356342203294,0.04615352417331562,0.03316348713700134
0.16282426676540604,-0.003254571663258381,-0.04155030264636732,0.13115609400005598,0.17081097121160493,-0.29869237282173605,0.05257670367438791,0.04431227186773062,0.035608735011200675
0.1731148922458546,-0.003482978557024656,-0.05426415246939456,0.15922937663652748,0.16837321527846544,-0.22316218216786013,0.042762817086745626,0.04218665192102882,0.02480765697305421
0.17234323798950651,-0.0008307711526523372,-0.052200146662497615,0.14729986010063353,0.1902399168084842,-0.3143874601935649,0.04066578603726696,0.04423527873817724,0.03215882542626914
0.1689186502569295,-0.0017362780262601331,-0.04833762967703023,0.14114915234809802,0.1697020528336606,-0.29582632928294605,0.04908862987168148,0.045288310949231456,0.03239749246553029
0.1496203470317906,-0.0021484726853490113,-0.040429445573104725,0.10755908364872548,0.16006199993226722,-0.31456505154207764,0.06676365648260013,0.03829988130991637,0.03111497998439423
0.176050838582963,-0.0028958809200887877,-0.059660691049825014,0.14069422309915625,0.12977140084032873,-0.31756371723753274,0.0699614327703746,0.0434092497532597,0.03216200566386475
0.1790233631071674,-0.0022346172127470885,-0.04654930108464295,0.13276241338415407,0.17549968441176345,-0.3144595115053947,0.043569845012907615,0.04674187829399847,0.030978355349258583
0.1880225547696782,-0.002739362676269852,-0.05792998430355109,0.14056649575085922,0.15497346445006502,-0.3076807502171732,0.04905558641753174,0.052569742503718465,0.0331952529743986
0.1919422894815848,-0.0015236635992447807,-0.06108400779626655,0.14768705222678427,0.14744090186085196,-0.29124706917353704,0.061443590899168087,0.04943236690435806,0.038928126743813934
0.18232956313556525,0.00024860645039235293,-0.04878368708278176,0.12594000354633125,0.1617380525526055,-0.2752543828996163,0.055340478876037366,0.05026699644200836,0.04073376065342716
0.14519553482759245,-0.0029473039263945874,-0.034624598412867885,0.10458714162520616,0.14318067024411846,-0.2702483057006846,0.06737720267078433,0.036701025561458295,0.029249432886140136
0.14620800432927633,-0.0025660201053743724,-0.03530498904705883,0.12324956738120145,0.1417898802277142,-0.24198651532316034,0.0636683340376531,0.038356035606596485,0.029519105629915263
0.15146653815199845,-0.0005635797332172942,-0.03388307273261961,0.13236013286207068,0.14893451046121145,-0.29912586459097923,0.061709195381775335,0.04309328497446825,0.03574808802757984
0.19791630010742076,-0.002586755929038867,-0.06289974730507407,0.14324456183760434,0.1743512371620055,-0.3383064528860533,0.03703857758094303,0.05188777920380598,0.03023581247065308
0.1723354766173845,-0.0019258281416985126,-0.05438779105997717,0.15469686148452105,0.1626453641027033,-0.3595996524797385,0.05102774024660652,0.04750354477937102,0.032554212673416745
0.17401780302199568,-0.0018345925406527347,-0.05755553298304646,0.1437855811729065,0.15890367830198338,-0.2977515550747153,0.06228453745852122,0.034695980548588884,0.02922541224232872
0.17088017914056972,-0.003408427684752177,-0.04511096294172233,0.1278752113564652,0.1691216797549033,-0.3436980153387329,0.05003436273269905,0.04243744913608899,0.03145622350748892
0.1510916968642095,-0.0025571866672917183,-0.037969475954508565,0.14032602370311476,0.15010356135453554,-0.31413983583664545,0.06341076704404973,0.031967770787952564,0.025439384132884425
0.1793301452771604,-0.0023251113663951745,-0.048642166366416384,0.12747309133682902,0.12678893773837174,-0.3379252148237083,0.06384667243712445,0.04910994501128007,0.033343501137687546
0.1630313018540604,-0.002371712162889285,-0.046668040783385566,0.13668378075328586,0.152428397704796,-0.2799866882210719,0.05622308934552237,0.04662604213188743,0.03335006979351732
0.15597057049978125,-0.00016905848467946289,-0.049240708386465055,0.11851863851192837,0.151132026430281,-0.3003296087112528,0.07046254391329923,0.04789912684583385,0.0332513580722926
0.16738348256322216,-0.0017304333145647052,-0.04920289135960635,0.13944679160190773,0.1852391546862657,-0.308872388707649,0.04595912285875111,0.04487366576550143,0.030156257846489037
0.15611575075634967,-0.0016666640440136176,-0.041330052226739286,0.14863675550161876,0.15463188201619185,-0.3213711406571634,0.055293712511589634,0.043714340821064034,0.029734832112941888
0.1614509262793968,-0.0012613950848154635,-0.04381791379044689,0.1228820796147412,0.18433197700555928,-0.28508994671979593,0.049113203187995384,0.04549086997390472,0.03345186882466049
0.15635661330708978,-0.0011819375572412693,-0.04043850082188294,0.11150705703901173,0.2015887388051844,-0.2641372662886383,0.04656336803033448,0.033397763247141665,0.02353745039389541
0.14730154739829676,-0.0016933531606887074,-0.04964752970934494,0.1485449229771705,0.1631942439727002,-0.3014328009517569,0.06173565677262865,0.042565908128505074,0.032203497301822995
0.15754844591717426,-0.0004061655156174398,-0.04684450594837216,0.12911943070044787,0.14790439867104285,-0.30014094600390323,0.06798040705254504,0.03602971658290155,0.029433030706173494
0.17321141195657175,-0.002256027486332271,-0.05998978038944939,0.14223323639253682,0.12413256775533092,-0.35306247004711755,0.07041380944791795,0.03525030935244868,0.025764418319697408
0.16566629376345596,-0.002388488583338316,-0.03254438914705415,0.14796792553197166,0.15847237167777922,-0.3436244536964181,0.048587716694943404,0.04328250707282478,0.03108213232644913
0.15404087834673458,-0.003927267981357927,-0.054110571091694384,0.11443883996118315,0.1692060530768079,-0.2761798164391549,0.06913061902832812,0.037365375511639716,0.02867933958566628
0.15544641415138985,0.00029986775240722766,-0.04368683553016134,0.12470260489320635,0.169972227064572,-0.3264992442132492,0.06480914496061131,0.03846029589181229,0.03193506611394132
0.17449058902517553,-0.0018631033626404687,-0.053099381250232634,0.1241623705664784,0.15396952224411842,-0.31831875506618107,0.06413298320108282,0.038414291100106114,0.02983184764555857
0.15563998576878,-0.0011734781898043295,-0.04074213219542532,0.12418397954970994,0.13725657953169296,-0.3242204775778947,0.06398203886277899,0.04349297257227165,0.027893200904577517
0.17037000565660854,-0.003867998364691122,-0.04099894508938919,0.14710379726225506,0.17598661469623045,-0.3612939512130172,0.047060887182471235,0.041095292127703416,0.03144264734395358
0.17335128096034558,-0.004350265939056123,-0.0444866136176709,0.1445723370183501,0.14193241636059412,-0.2501567723240912,0.0497198831012164,0.04179259484964061,0.027988351618771973
0.17580763207286204,-0.003212351081274984,-0.061917875298503636,0.12462373828058433,0.13944389937728244,-0.2889696059507391,0.06881693466966042,0.043794701433369165,0.03135650189762295
0.1875365422640084,-0.0011558636820159039,-0.06069003429143145,0.1533342848450459,0.16573021449767875,-0.2788989290482655,0.05232442736492012,0.0522884149040384,0.04107718332162304
0.19843803205852087,-0.002952129477543889,-0.05914150835814747,0.13223846758945335,0.17027594113208927,-0.30129868965233325,0.03650597760727383,0.05324107975110262,0.029693014573903925
0.1716979269770798,0.0005368958119146827,-0.05525734049558635,0.13342164804702022,0.21578155656663306,-0.3049006009272931,0.042199699213651534,0.0465156210745841,0.03583254991679738
0.15813730239232907,-0.00041270394065645783,-0.042363719457327566,0.12072702069243245,0.15533098551072114,-0.2891821440073626,0.06277287742793365,0.036672579849083946,0.028989244345333925
0.14857152987128186,-0.0017739057608927573,-0.04140561622827279,0.12996546765707198,0.14836751905998508,-0.26020281898598674,0.06493109119307088,0.032000386349168235,0.024549804415296517
0.1388720873047401,4.3052753529001695e-06,-0.033820813235840366,0.1312260467408195,0.2356756663676857,-0.25525817035101617,0.03295458219377912,0.04521172842635946,0.030623800124634205
0.17696855621086344,-0.0023062347906455858,-0.05086129421751792,0.13722589616017256,0.16846670820636858,-0.28384291400172346,0.04992114951752306,0.0472585449763528,0.03621989402497338
0.1982016400325297,-0.0007077853470790329,-0.06859462685759299,0.16478960394038522,0.14886222606446395,-0.28430800238412746,0.04906434932844208,0.046701373656273235,0.031316871874294834
0.16778483630704494,-0.0026902498915922263,-0.04815832004310939,0.14834375122571355,0.16802142926725658,-0.32719024846229805,0.0515326337667186,0.04530709566251289,0.0342715135657541
0.16626869060449925,-5.030939050332894e-05,-0.06036131438501635,0.1024451145911568,0.2307738648334098,-0.3310211525874485,0.04521627980960353,0.043514833691732924,0.02781135105220303
