v0,vPrice,vMomEd,vHHsmokes,vGrade9p,vBlack,hh,w0,diffSex,diffGrade,diffRace,psi,phi1,phi2
0.16702474482767718,-0.0011285042211402238,-0.062233989470687465,0.14900239796330075,0.17128755323972236,-0.2847448063775309,0.05839448884705231,1.6022210317319716,-0.7349089095891096,-0.8660984883584293,-0.18615258136693735,-0.011206911676980907,0.04867240129389954,0.04035356435320008
0.1590489798208978,-0.002036555070238939,-0.04128354413510228,0.10400587249580873,0.1675871224624577,-0.3250918995949039,0.059948266194102214,2.0043155297595234,-0.7964295007309908,-0.8997928351142236,-0.2284440267454997,-0.07577166606572742,0.05066412641785191,0.04131612876128441
0.1858312951240864,-0.001417139887731687,-0.030999258521626487,0.11834487007029408,0.14839034175130147,-0.3469118652552599,0.04856386083080832,1.5245229008205423,-0.7776056256265209,-0.8784773167228749,-0.1711639042696388,0.016926899614068198,0.04685195281164828,0.03694505656423454
0.19604181820642888,-0.0008709237452421955,-0.058578710898133775,0.13013946080641234,0.14897158092076987,-0.33351855115161666,0.05523471928959215,1.608027806806863,-0.6759988386318538,-0.8541254392694707,-0.3669570028682328,0.005769365210126774,0.05058392346141007,0.03688938501775482
0.18736426585401306,-0.002588059896227718,-0.05587094473658951,0.1149984405766137,0.15328460214377165,-0.3078720915945852,0.06549526486043057,1.4664612938541373,-0.6929207554234702,-0.8923358423355696,-0.5183542643281719,0.022407955908889197,0.052609361117541706,0.04396331790614954
0.1409783896435418,-0.003560990124294703,-0.032666639706725314,0.11176667782878512,0.19434559306123955,-0.2658684504006429,0.04467193108112367,1.5669824426169627,-0.7485183877322745,-0.8536790264022519,-0.19376916506198175,-0.0119013582479815,0.04526267588873188,0.034901627558796035
0.1453070312882934,-0.0033398541788449386,-0.038181889139077725,0.12876432056755735,0.18544949667128025,-0.2735290712122288,0.043121727704099326,1.5293559692117171,-0.7395811142123909,-0.8456971128247819,-0.20829650898191526,0.016252943858575453,0.04616445335069808,0.031239903954528768
0.17501116896815685,-0.003672982290190855,-0.052293530306068016,0.14664533425710555,0.14172400621032674,-0.3003121937898915,0.05211130309114652,1.5119163957064348,-0.703334827665264,-0.8807250945306432,-0.2483333731283405,0.02086891305803926,0.046707128056850435,0.03227479790155596
0.16983163301950524,0.0008014713141023053,-0.04712105678402366,0.11808528640862236,0.1886342283455082,-0.3252529986726266,0.05181486847537722,1.3860932948773714,-0.7281671246364633,-0.8270187376448016,-0.21834551764918408,0.017432092509009282,0.03718673439120234,0.03415188230863701
0.16185137326206495,-0.004969099833006481,-0.027982247315333702,0.13015515892175306,0.14995307720718132,-0.27831777889432696,0.05767310594187156,1.6487331220636832,-0.6865319235205449,-0.8781376272022868,-0.220239582673445,0.01847217996288223,0.035348869229078816,0.032851562379962
0.18248415579844554,-0.004030694936080021,-0.06237905785148734,0.15095171430665022,0.16595944872251525,-0.27796217186878713,0.05194046978154735,1.2648058811324958,-0.6987651079720683,-0.8521477583161122,-0.5422604811134637,0.027870584507271902,0.051058102478721966,0.044186073111627526
0.17951239325402182,-0.002349034105845916,-0.04422967467717168,0.1388778381809289,0.17593779063543358,-0.32998992891329915,0.049928343100072534,1.5861074857463795,-0.7488288909725759,-0.8281850043190573,-0.1616122584790882,0.0006109015983298332,0.04877711287736019,0.044304349538821584
0.12901611765220258,-0.0004731864357375144,-0.03185382253339958,0.09960396558967044,0.2812240617217699,-0.336313336689934,0.03533433469870323,1.9776606338694365,-0.7540094793314317,-0.8765397458221551,-0.4504738341947743,-0.028409958613311595,0.03163418808924882,0.028246900329658663
0.1620146276535673,-0.0015659166840096305,-0.05740779206938437,0.12159784565030345,0.1488781294742085,-0.2658682063104149,0.07375079475271687,1.8397488137304223,-0.738329350772745,-0.8592312818426701,-0.4144062094862357,-0.03884761887302466,0.044818594524686964,0.036208526508058336
0.15540119791158627,-0.0009083614083748604,-0.04549731702966605,0.143234723519618,0.15875735260687512,-0.3209474454943735,0.06799197500807039,1.3709056581474088,-0.6923931979339766,-0.8436015340179921,-0.1931661646074324,0.010600764201546372,0.038763746881829736,0.04087702968476475
0.1863736789562127,-0.0021802845447067985,-0.05932524414057853,0.14760794361364182,0.12440928389637043,-0.3010954140712056,0.0641468841087954,1.7341529853029205,-0.7178599846072675,-0.8819018245318265,-0.4799428279515405,-0.003834458161363117,0.05197343244591469,0.03787239273397317
0.16138863933774336,-0.0016421937739123686,-0.047597108047068126,0.12978279040348822,0.2156682381042026,-0.32513861793147136,0.03799593796487638,1.6585056170348131,-0.7462577519871993,-0.8227703841175078,-0.44138397056942014,-0.019453349959768523,0.05018926326771901,0.03839363022928778
0.15804745761714287,-0.0013213418971712533,-0.05712208535705239,0.15402224890449148,0.14047769736570967,-0.34618197811701484,0.07448565399481953,1.4858510929941349,-0.7464465363904877,-0.8490393668188273,-0.2078557906049387,0.007493426644833798,0.04222512973710616,0.038101100163935205
0.17173472206666013,-0.00600556623461612,-0.04950855568081687,0.1273544656826413,0.17308789778647699,-0.34240495057700343,0.04751879506263952,1.4513429316418347,-0.6886266746692868,-0.8607777393001654,-0.5294103889214153,0.028192202244947506,0.04435659028629911,0.030997622802714363
0.16651262762208216,-0.002560839177465479,-0.043226317710998934,0.10878861568042338,0.1873535054213217,-0.29951795768890993,0.055067152545981886,1.7428956696192757,-0.7243066261283818,-0.8960060152292207,-0.278978940950242,-0.014570350229988004,0.04153772779488907,0.0360986616379093
0.14946240440314354,-0.006393147056274868,-0.017195174565894686,0.13187438751639646,0.18454666533179614,-0.31661157483860264,0.03777035138821272,1.9204566817154085,-0.7334316730560286,-0.8675004664548462,-0.0029550755242089533,-0.03873242699230856,0.04340172516980798,0.036520328333314436
0.16111790426612693,-0.004499051105449324,-0.04158521685519752,0.1376788295337457,0.14628516402699898,-0.2927393055434357,0.0598319530978007,1.4200567965985875,-0.7444691455179661,-0.8825049007590761,-0.214770814367908,0.01857225099979048,0.0485958860154681,0.0387703060665596
0.1666280145685581,-0.004332735285606162,-0.05234493247073721,0.1083743486801852,0.23114808750063606,-0.27216822740359825,0.04271666410853296,1.4206805768050166,-0.7378626545541923,-0.8519103579730803,-0.21335739278939345,0.006698532567064328,0.054687821117767266,0.045717154722795784
0.16410198380309265,-0.0036660994678382576,-0.038175999277312286,0.11349523754541775,0.13427356453530306,-0.2860293269342241,0.06363767708668941,1.8808385256778315,-0.7084205018866923,-0.8719358479934027,-0.4576961998203708,-0.032084043989140484,0.05671451919880152,0.04056120105856181
0.17668948999252582,-0.0030350830600419164,-0.0463465884843909,0.14379748991485586,0.13268721305138104,-0.27211408003617604,0.05001662194020833,1.4362362335168617,-0.7231614385015285,-0.8738704144790641,-0.222116555954638,0.02652341316739772,0.04799234382966568,0.028576347802180668
0.1964554389128645,-0.0015346973696029466,-0.06483760885696024,0.13474096502801533,0.17620347451389035,-0.3316640659179365,0.05547719352036909,1.5153267327983946,-0.7240034789378319,-0.8484559293398095,-0.31206227138982456,0.015107391712700154,0.04608017679621156,0.04342577923883238
0.19615369779246086,0.0006371551177209168,-0.04812761041722069,0.13228683206945546,0.13414521566063126,-0.31998197358483743,0.052227021564430605,1.8593325546398312,-0.7255149643311397,-0.8348043775747113,-0.5233503182274087,-0.04916881954757326,0.04823710408928112,0.03188473325648679
0.16368970651323764,-0.00457589073953196,-0.03864455130640964,0.13938845566820346,0.17841007035662187,-0.3465087301088061,0.045738395319645915,1.6648471046912523,-0.6786281823909882,-0.8692951973597594,-0.4005049965432049,-0.008615958273770392,0.046951951911470065,0.03792548945650182
0.16452070827440948,-0.00252981296125697,-0.03899196332399983,0.14942737264601658,0.22327369869851807,-0.3127668007861691,0.02898343617794473,1.6591829047517372,-0.6894454431446411,-0.8679044264948602,-0.3056442082528011,0.008947486870003258,0.037217335446458825,0.03359828553695169
0.18904761713246204,-0.002295213617863265,-0.06940487378025957,0.14955411059730614,0.19580853664339493,-0.3726402629758515,0.051250257100301136,1.7826865259294713,-0.6721803674463959,-0.8790510988385515,-0.24937567646228384,-0.010566735303652087,0.0453688712369868,0.03812646722331943
0.18339818525106616,-0.001976540625593893,-0.03749730953910428,0.126006102425215,0.14575659817593895,-0.3232363340273873,0.04878209501057773,1.795687903951861,-0.7037232133830216,-0.9093241304933994,-0.2330418126390379,-0.012690274526719631,0.04602107877904685,0.03590392055923118
0.17635554289873606,-0.0030600853165647173,-0.05740321226240695,0.1329739058555409,0.2103575894323492,-0.3111185379360035,0.0414248714043955,1.4736336158312895,-0.6879835385204964,-0.8419064787417317,-0.5080448217245616,0.021020308125602974,0.0481759297927804,0.033166187562080535
0.18380783637508014,-0.003768023513248261,-0.07117642888746968,0.12366801956684037,0.184182741970929,-0.2382284388953699,0.06190558548650945,1.5065328792916508,-0.7161525430530418,-0.8263875844183459,-0.5016391938533832,0.006640409432021481,0.048728452194150285,0.041817120911447715
0.13724644757878385,0.0004428206301343993,-0.03112500121155322,0.10862881089191903,0.2349761573667115,-0.3172588645768531,0.044622222582757685,1.6163067113038792,-0.6728615590212882,-0.8383216807157744,-0.33392589793863897,-0.0441465070997209,0.044091163139786435,0.040948893650813625
0.17047380883278768,-0.00399636890296115,-0.052272848995611305,0.11428764308105582,0.19613955706425887,-0.3201250596027605,0.04635442870586573,1.505759379163326,-0.7482338806545489,-0.8384413946787934,-0.19266761053406584,0.013217205957766051,0.05721447401310156,0.042218606121912014
0.142185151733116,-0.004635603820030164,-0.030137786940920862,0.1269560875269056,0.21386367162692013,-0.2830710537575813,0.042575383997327534,1.8347152835349536,-0.7302629680389541,-0.8621583627447601,-0.18210545357924132,-0.024616859285983467,0.0391173720630553,0.03084237118266629
0.18307461113250434,-0.003198864201857345,-0.0534717636716144,0.13240816038198294,0.21814526572137705,-0.27904975702414875,0.02921741725127765,1.3770801049981691,-0.7072432148897648,-0.8446226193467107,-0.3719869821411251,0.018116953326559587,0.0536653707703372,0.041350549865474234
0.17177874739623405,-0.005814823541960324,-0.04781483757836856,0.13093909027393635,0.1505427833636517,-0.3594794238491103,0.055862232172882206,1.4968686466643768,-0.7517233699470485,-0.80560875447447,-0.3607205147915406,-0.001117079488527073,0.05317385767552982,0.039198209082244105
0.15247460201626006,-0.0034410571723328554,-0.03933086246714447,0.14519049651098084,0.1776910423244737,-0.3046634315521317,0.044881411050612864,2.0276061964205763,-0.7516685370015549,-0.8793614175534492,-0.5367092294478323,-0.052823910744291165,0.04535360268918198,0.03079562885919898
0.16128049338308656,-0.00016637140905324254,-0.04923421914508725,0.14044388335013558,0.1423497193970728,-0.3212503093277549,0.0618439178676178,1.7071412236369092,-0.7104282303739157,-0.8529882005536215,-0.4171770314921571,-0.01387272856861144,0.0551664484737257,0.038187790703610495
0.17805104190942905,0.0006175841884604888,-0.0577553507022772,0.11035272237033196,0.17834417434829808,-0.3037009135148895,0.059124654007144825,1.4913251145046638,-0.7136337995811325,-0.8214789422404567,-0.2270392928042753,0.024293159971710162,0.047121827464342514,0.035712239632252805
0.14395321100733455,-0.003427456146537446,-0.0229880880242827,0.1053744009079668,0.1938919324308071,-0.30143311914410864,0.045497295829902085,2.034104881461181,-0.7466705894980423,-0.8621791255327462,-0.16169926997002462,-0.01953042923659373,0.04258144599097135,0.03211139373622158
0.15544338163472288,-0.0031943080229680553,-0.047409415089800636,0.13336532174279994,0.19545773445897047,-0.2740887539632921,0.0480051316253823,1.6389910152312142,-0.7073900399749091,-0.898398008994396,-0.09041228510040787,0.0020075017442920478,0.04740647725432885,0.035011850598429865
0.13554746768008358,-0.0015594607633397082,-0.03977455868977147,0.10089027857153343,0.2455114549846205,-0.3208717349558098,0.04474769160643786,1.4740471314312542,-0.6970790917400034,-0.8497243613432727,-0.3116839211786709,0.02492632954260568,0.04586960079777939,0.0366420517423205
0.16535334574285648,-0.0034148599590034068,-0.04601578556688491,0.12526617094044262,0.19600371244441525,-0.3371619443621491,0.05544730753434522,1.7818137116834156,-0.7043751319950635,-0.8551287837799046,-0.3180206071606106,-0.03537981175947418,0.04236431953303764,0.041296466118813664
0.1707739054352373,0.0007056213546912306,-0.04582215595140037,0.12480222495345596,0.14782292774503855,-0.310142993084008,0.0630827678064762,1.7622457601843164,-0.7281753163475061,-0.8356012598419607,-0.3888439298464303,-0.009334929707108771,0.049748788538632856,0.038283281253719985
0.15493819555856464,-0.005380206468368878,-0.026694458231663564,0.12765961161442912,0.20496321981868146,-0.38189058721659175,0.033299917380518775,1.565658040685585,-0.7481703668181154,-0.8269925165316075,-0.12223639218871117,0.005394835052233963,0.048700640883995804,0.034089700930729216
0.1646578257429627,-0.005294081563369548,-0.04808687595816169,0.09945706966722287,0.23405733683747454,-0.2376080732046816,0.029570594279258424,1.8473927384356061,-0.7205048890862993,-0.8454718647397197,-0.1599771398143855,-0.01605236954260244,0.04477832859733283,0.02854117485411368
0.15483222932022006,-0.00338436970495603,-0.030660926616529856,0.11178704612581526,0.1893305540744418,-0.3294107365359012,0.0520909628425424,1.5664794807146143,-0.7063501799167561,-0.8740020323622835,-0.19770517936145487,0.02459894605400832,0.03693197446254543,0.03377672795826739
0.16863793211148015,-0.004850856542832963,-0.04188576345318363,0.107077918782647,0.18536450636065868,-0.3290307644183109,0.0549144784940304,1.7911985910136528,-0.6846324260245092,-0.8795169390060147,-0.05319167251849976,-0.007281291229496645,0.03444233179861456,0.034235960504659844
0.16578471909138948,-0.002394672133539775,-0.03655892957006383,0.09844707920966113,0.21217565154909931,-0.3444033567506187,0.050468933900792094,1.9192765109449583,-0.7572374347455594,-0.8466844233293476,-0.3230370391568595,-0.049827953200010114,0.036670484353276085,0.03698311736516145
0.18249635725643296,-0.0038999047716647244,-0.05097576324411901,0.14383403890257895,0.19707922728404892,-0.3428816238530931,0.03894490303579778,1.7475199033096134,-0.7899835687126517,-0.8283164166214602,-0.39008085770663103,-0.0029236121756660892,0.0470608273045262,0.03910966175608112
0.1550301272546812,-0.0031952030168365467,-0.05452307391026462,0.16477489028372266,0.1822031661633449,-0.3433981648574818,0.057869183936845724,1.631505396355897,-0.7391292801713067,-0.8951278830123164,-0.1998833608787572,-0.01728691083899891,0.04094644199235223,0.03966484144495714
0.14081702546442915,-0.005022205521340891,-0.0473150527222788,0.11281724097108208,0.18339191371572966,-0.29694552925726675,0.06548543419861083,1.7376142655049198,-0.6621740182395808,-0.8850289944437687,-0.1532372657429805,-0.011386646922973594,0.035056518064529224,0.032112103411645686
0.1418310961686148,-0.001623137193348334,-0.03165451113489652,0.0897900090981537,0.2127117703726404,-0.3142959268348978,0.05679415213800733,1.5442459882908517,-0.7438819499029117,-0.8767117112460395,-0.3651131792966717,0.022496148520100075,0.02992614894541335,0.031534919489270716
0.19323945034818124,-0.0021431752326308007,-0.06665191348404978,0.17693827133334378,0.1749883733385198,-0.2842818825427055,0.04784065212940671,1.7382363406250958,-0.7361447112231282,-0.8279136890408254,-0.3213589641553368,-0.012979085313414927,0.04344209835138825,0.03623598923866895
0.1278718362748784,-0.0011122570371616737,-0.032964350869832494,0.10393772844074724,0.2768514550985019,-0.34536012732701443,0.035913973496742545,1.7777370391877847,-0.7244283950205468,-0.8237363338909668,-0.4612705396939607,-0.029581130526711286,0.03338116994483705,0.02927816210160087
0.18906869555984288,-0.0053644596309206545,-0.05373217741340019,0.14246150477109146,0.13974801437104015,-0.33211752564578495,0.06606496214699625,1.6604784087166875,-0.7118257995647517,-0.8452675556762372,-0.4024066402805577,0.003453403851516676,0.044477693249039184,0.04117893318266986
0.1733973380564295,-0.0012425507227384258,-0.04434484906715338,0.1709918066993602,0.11029686743240097,-0.3496811540325851,0.05352648094768935,1.6370074966755757,-0.6923193803457998,-0.901308037532066,-0.214376553753804,-0.001922519127450036,0.0575936426000718,0.04039841759249038
0.1442483664409966,0.0003571854991999239,-0.05207811343125611,0.10805220502195956,0.22315996198334512,-0.2528919011236715,0.056348538118967666,1.5293240296676092,-0.6935965721934345,-0.783701302649376,-0.3965482340606849,0.013052103206684776,0.040129603424948194,0.02766798492808126
0.1656173235515246,0.00014788386120014873,-0.051824431147171,0.15001945157345578,0.13918400294586675,-0.2764044131519124,0.07008279690078661,1.544254073721406,-0.7080085430264791,-0.8289801924154641,-0.14684850636403413,0.005814770445979839,0.044795125981479215,0.04227573322903524
0.2044821339868371,-0.0015496619545730525,-0.06051999967256798,0.12774625555538682,0.13973693024162048,-0.34211002616990416,0.06535560792414741,1.652805475872458,-0.7776735883446753,-0.8382323279096967,-0.3891732094711575,0.023349192696564186,0.04995404119745698,0.04374431427178207
0.2009174786496764,-0.002824103615601413,-0.06607422576566342,0.15204158453254027,0.15754677352005994,-0.28753482261325314,0.0516108542506899,1.8504239695495812,-0.7272155517613147,-0.8135852181944371,-0.4120463730451019,-0.0187980996498026,0.051195246080834735,0.04238162723824826
0.16685549240586375,-0.0038095998836725187,-0.03655221115484545,0.10720161454073056,0.14540031960904687,-0.3141388350414359,0.06550591303099478,1.500758141483283,-0.6939202901098973,-0.8791742750941067,-0.38821482268823054,-0.0006619059820215031,0.04988397853927379,0.044497900870434134
0.1625237914894996,-0.006703523265662675,-0.03699540961933247,0.1207114713974678,0.2031063577330215,-0.3091134866554048,0.033663626189822785,1.6845813430319658,-0.7527259494766569,-0.8762894446341164,-0.10552831508390886,0.003237130640701397,0.04538666016828875,0.03280076488422125
0.16872984052621187,-0.005685225855211882,-0.051511247443367436,0.12767940011329065,0.2131361575036827,-0.28954045819283936,0.03678101768262253,1.5570401330121688,-0.7563549917347754,-0.8831783259029566,-0.2328679985635165,0.015154688407072204,0.04773136245313082,0.03735650564275537
0.16840461611964413,-0.0008505167818866231,-0.0508553672269479,0.09621829042341863,0.1969552288018799,-0.3385774097427751,0.052625036075176115,1.8101945903302008,-0.7807115519601483,-0.8793576426703602,-0.5355704323480471,-0.0014685791222853422,0.04173959508218941,0.029261158180288942
0.1645551627993479,-0.0039799202759128495,-0.032891976393930614,0.13906719227693695,0.1860802322141048,-0.2836027136143892,0.03994948722408466,1.6226716918743649,-0.7636218078159837,-0.8817167982334823,-0.4662707531131803,-0.036155615242969265,0.052656550266691936,0.04249110498199567
0.20162872515476607,-0.00474208984702605,-0.06948897993713328,0.11789758884307222,0.196749608556348,-0.32327642142314,0.046140868166320285,1.7279021190536243,-0.7255079288590868,-0.8482677494461546,-0.5028715092993798,0.0010766256647673411,0.044436944675184865,0.03279736329336037
0.15875154828282995,-0.0031457478078576674,-0.05811248283171652,0.1478879889082922,0.20738935699237365,-0.2593062187593266,0.04765324309066129,1.7245960497501316,-0.7330841713060208,-0.8709348316572795,-0.1519716418507629,-0.006612369582916074,0.0473653952598902,0.03565689235442228
0.18664080104097056,-0.002542803792989825,-0.0702741671317698,0.14790634383500348,0.18774925814789653,-0.34755980661028096,0.05212491745475173,1.823207000330064,-0.6632915790384011,-0.8699684672856877,-0.22990718508066796,-0.014075518229246912,0.046351568329491666,0.03625777150719165
0.1721042076377732,-0.00078869670161458,-0.05770033178718322,0.1334061009508971,0.20067950855955452,-0.3301599692224795,0.05726570769704983,2.1815888986375644,-0.7279811289838769,-0.8893692063383832,-0.4512425787051392,-0.07094106165875755,0.0304734955874198,0.03455036813861535
0.12107532129234908,-0.002879882165980491,-0.035213610187909763,0.11730014641568065,0.23503172451891655,-0.26728086203018503,0.04367004855554553,1.6898728750787606,-0.7555408579149822,-0.8257352227945949,-0.3678943479433003,-0.04206279810722358,0.03967210238098493,0.032485294348778684
0.1777390317636133,-0.0007351980408222393,-0.051408166761308806,0.1561645707666274,0.16518903437373433,-0.325483839503239,0.05505200028475185,1.946740625455963,-0.7236926334899924,-0.8958331321916788,-0.4264028055335358,-0.01645594384157105,0.0290461167846904,0.031072671746142432
0.15549123820333074,-0.0036170527851834937,-0.047129102464326084,0.14814094232219466,0.1740358952002317,-0.3057744307769454,0.05870649821060525,1.5580297693841174,-0.735377119365617,-0.8650588799693278,-0.1561520099294193,0.021887971924668133,0.03753041600516466,0.03269866504875801
0.15978312778331275,-0.0010405595843326566,-0.03510612553417844,0.08011565964036113,0.20169760454903196,-0.28021369858418976,0.058314183869680014,1.3760461485391724,-0.6936683099862128,-0.8180117744558495,-0.1353542191590572,0.007783584653258303,0.045287139614192826,0.043067765066182366
