v0,vPrice,vMomEd,vHHsmokes,vGrade9p,vBlack,hh,w0,diffSex,diffGrade,diffRace,qq9p,phi1,phi2
0.17213981383608232,-0.005245603001126477,-0.04365836384039262,0.12385126073504504,0.1810965626982592,-0.2746282202130547,0.042812248452770936,1.6569790872749437,-0.7635485473500767,-0.8618816455239345,-0.2359051979183043,0.0898335232206336,0.051759554608013035,0.0352463739433969
0.1902166455859584,-0.0020883114352174,-0.0545649663005706,0.10077284398053396,0.16051140428275076,-0.27200459723331943,0.058208815980815114,1.6820891547469687,-0.7086917395899549,-0.8826294135772906,-0.4516204684815711,0.09067539905870307,0.05447690765423351,0.04000133509292988
0.1846369449709044,-0.0027787342732732696,-0.05403470121696057,0.1582399112982016,0.13496790620374272,-0.33359973714741564,0.06005912146037775,1.6262335890029698,-0.7500713859021824,-0.8446224920320041,-0.1939988638554368,0.08643134025004831,0.03981857300074507,0.034497220391553465
0.2065112475004744,-0.0028042424891394635,-0.05790175558834312,0.1416695779684096,0.1550551538217209,-0.2649525772333464,0.05337080134293452,1.6032141952370624,-0.7313096480398957,-0.8423862689424307,-0.4953571240398876,0.0747147959148698,0.050940910851453074,0.04597337232452036
0.18586639204114028,-0.0031862258573171678,-0.06134364988286875,0.1378115818555944,0.15851503415786772,-0.32600151602162186,0.06561252407051116,1.4043122670497676,-0.6625947312856294,-0.8412338846264212,-0.6070404927159468,0.09059973568874193,0.05404913177872329,0.04903882527152189
0.1371426298948647,-0.0017633365103021609,-0.034381345793165916,0.11955234786897423,0.16569454063395125,-0.3529335789040252,0.057954111362138114,1.5597129284368039,-0.7228111808774584,-0.87707785237127,-0.4272179793688207,0.06811601071205417,0.0521481216841909,0.03966261980607538
0.17370977402524146,-0.004430523525439905,-0.05038713497181812,0.1251949651122322,0.1911829732581279,-0.3311007709396986,0.04247149871660984,1.4527863998195556,-0.6842799450012279,-0.8150667319753786,-0.2204547357052135,0.0928025906902371,0.0454789296068706,0.03704462647287073
0.17257932037446727,-0.0006159363691035668,-0.0578774056458755,0.13766928457235345,0.1679092623209937,-0.3450012362609141,0.0588399458615961,1.6850234377782765,-0.7402916867937841,-0.8439167592784944,-0.4964495557400254,0.07032282570807502,0.043831475889610574,0.03280530397966112
0.19494901946392865,-0.004304653127097504,-0.05846986794301715,0.173415101271787,0.17392776241161076,-0.34594957762207296,0.030264154475917338,1.6051946115132332,-0.6692488842312047,-0.8516293028446732,-0.4603303419724703,0.07731664120521174,0.04805296385109099,0.03745007245450058
0.17240601758606058,-0.000642022527070405,-0.047583685323295474,0.1369359992744298,0.18263998253990707,-0.3534529934861665,0.04344818732234885,1.5218993405386447,-0.6839461825496669,-0.8796695419192181,-0.19071768772636707,0.0848382589881491,0.05244397568878972,0.03696807009432868
0.13062589402119462,-0.002802043739034977,-0.03808336891759955,0.10744683013871636,0.21940132645593446,-0.2541521279893145,0.04757157407321129,1.4958226785180064,-0.7342124550817778,-0.8575318236330415,-0.2866580400102957,0.07780161756771416,0.0446965962851756,0.031909814321981526
0.18556993056759954,-0.0024321202882464626,-0.044354739378327984,0.148177829160444,0.1568484905352483,-0.28307289627756643,0.046358523237958534,1.534054825052122,-0.7281438092734217,-0.8304788991385161,-0.3757537022511974,0.06329362791890536,0.060108739161724226,0.046788670458867504
0.1520486165536189,-0.0021733751797948656,-0.04445055596307955,0.1185698412730118,0.21265319524577955,-0.3152688732475433,0.056859790593527276,1.6216347346117959,-0.7400940576360854,-0.8741018480546555,-0.27473674844745866,0.06584838993670646,0.03783811387879377,0.041954809192084136
0.17012038150220027,-0.003311497190370225,-0.053857838378174865,0.13703856135729925,0.1985022556752865,-0.2746110211024516,0.04760152710914062,1.8415915768454705,-0.7703719225779907,-0.8491986311830603,-0.6175088300810448,0.07351054166936348,0.03735980561737515,0.03133795082991129
0.16098747444059494,-0.0018526142064429962,-0.06334659522848438,0.15030292418357044,0.1931684176902291,-0.30300863897213204,0.06046666606904121,1.6274534131199492,-0.6978847300670614,-0.9021445342631459,-0.3917185470962281,0.06916646683516975,0.04357297916027618,0.035609502797404935
0.1770485683990745,-0.0010654202375923656,-0.03430741489951998,0.14112430436773496,0.1718667419324286,-0.32416214421681483,0.040202699834177937,1.78406794588817,-0.724006394076147,-0.8586932532257378,-0.4037191246919744,0.0907110368971368,0.04692557040997593,0.03947061358917034
0.16024313577563626,-0.002618976794295565,-0.03093521372953126,0.11116710642965973,0.1569748663495081,-0.3172792590199908,0.06518154954811117,1.497572419942933,-0.6786559398333751,-0.8842816245383337,-0.37961531243509344,0.08631893291569118,0.03792307804618915,0.03864114464325771
0.20136077245230288,-0.001933345357846204,-0.04895349625465309,0.1576993203060693,0.1464477211390359,-0.35062087474653186,0.043080289409429706,1.7009160747800438,-0.7812793593795517,-0.8433479980366991,-0.451847828434323,0.09378058136548444,0.05317104389273835,0.04093023634572555
0.13537642461362795,-0.0010607431565013753,-0.03396793489660152,0.1301949194990129,0.16662483491385152,-0.3250306830650309,0.05896017094767465,1.523520850907056,-0.7036337419728957,-0.8767471036461104,-0.4825716862476354,0.08785579025788813,0.049603799595408386,0.040787636772181335
0.17044764290294287,-0.0042010277933946,-0.049849664907026206,0.1254349607589752,0.19571009050036087,-0.3048728205672808,0.041743368630261776,1.6649764776236584,-0.7456308268161492,-0.8692978347116534,-0.18076471608668185,0.06888770783101382,0.04343330074090833,0.03663547526624733
0.1770485683990745,-0.0010654202375923656,-0.03430741489951998,0.14112430436773496,0.1718667419324286,-0.32416214421681483,0.040202699834177937,1.78406794588817,-0.724006394076147,-0.8586932532257378,-0.4037191246919744,0.0907110368971368,0.04692557040997593,0.03947061358917034
0.18219127924681547,-0.002319032538094493,-0.03902276758813468,0.10094901824337063,0.1804569027854877,-0.32448821730166577,0.045147412685735216,1.4084195118175846,-0.6881288223859169,-0.8351968054309791,-0.3353466851750971,0.08916064911394972,0.0436129756997286,0.034952167386184466
0.17478521592558588,-0.0046028823156142,-0.05384463006136784,0.13572219021767334,0.19444537173233173,-0.3075402750637522,0.0446716113688436,1.9214318429766863,-0.7566406832463201,-0.8452711480733399,-0.4697853567822448,0.07580572089542867,0.04396294173837685,0.03217138948149148
0.1518375386348365,-0.0012679232276635512,-0.036151855411167486,0.13382845773948907,0.19455364450688312,-0.30893119259530943,0.0434017820647377,1.5641409202856182,-0.7307903478663478,-0.8789128681898709,-0.2742801586342415,0.08425049657062689,0.05426339909883193,0.042227743119444563
0.1605687045198558,-0.002376170089902825,-0.032793105217320866,0.12160441184602845,0.19094133064024588,-0.35688853782884394,0.04732259457130182,1.7005866876064937,-0.6961419016849483,-0.8739451992978073,-0.43139776262231305,0.0667452391059561,0.04359469506831454,0.03646190499874827
0.15180682870121412,-0.0026972218056141345,-0.05110965339036034,0.10693538116661594,0.20496193065698576,-0.2811743030599482,0.05716127117881725,1.7115774837981048,-0.7388302560430743,-0.8646464324280496,-0.2940841073984478,0.08302339335364094,0.03792822667223823,0.032115379650785765
0.16540543812730427,0.0004256814109031339,-0.048731851049192115,0.13622018579937195,0.16001015847498834,-0.2634714459774617,0.053173269620917146,1.4210757898605957,-0.7440678274633034,-0.8230527620146247,-0.2097024562754772,0.08855074480097565,0.049425047347445315,0.03842259761328056
0.1440862599687247,-0.002070832929827533,-0.024272247496189503,0.10008599489560947,0.18392601514973794,-0.2964853289724045,0.05110944618303212,1.7751826500699543,-0.7410628552396001,-0.8553910927033133,-0.3453296158106054,0.07251330576715209,0.04458285612878191,0.03820338059780744
0.1747077749454494,-0.0042603598157314035,-0.0418356905043286,0.13215940021455574,0.1426644974109781,-0.3403091232006242,0.05739128361076151,1.5585966437167325,-0.6899176987657063,-0.8564509817551209,-0.24525344625739345,0.091130809051801,0.04276486966454965,0.03129114554909319
0.15410465514982916,-0.002256353949832588,-0.032770481357036016,0.13490307545746766,0.15716265272676438,-0.2635946801235213,0.059012295136848726,1.5168058828027755,-0.6996815791269003,-0.8651251422285552,-0.17011559488902628,0.0922147092493456,0.03787413213128303,0.037124064822024135
0.16742253067145885,-0.00296618914640395,-0.03457613690643522,0.12723383462910742,0.17460472773096208,-0.27743653510956423,0.055477257830641065,1.6692183137912535,-0.7501297091719679,-0.7916509969650151,-0.4745161564009183,0.07043127033033247,0.0411798904307736,0.04114120718052853
0.1836420384321772,-0.0008403354734169477,-0.04688003390187268,0.1589188796813258,0.14755814409201254,-0.34853459688839705,0.05658552307257735,1.6418798382691793,-0.7013327113095028,-0.8889011250741975,-0.05335874190260002,0.08974200408942566,0.04189166103151205,0.039874133362262934
0.1911620028401121,-0.004599363334730771,-0.05848964671233434,0.13673371500150786,0.17740857963047535,-0.3058336142541005,0.04533789727080032,1.5436348742752024,-0.7167143197049275,-0.8829038087188168,-0.5803998143901262,0.08503795069818287,0.05950408822666441,0.04620744071829249
0.15788923201907434,-0.001328291177021651,-0.04277753572427875,0.11948860115651085,0.18890686192731526,-0.3386297624889769,0.06042734953040675,1.6689227451605348,-0.7900892577774655,-0.8359423854727336,-0.23172920358776025,0.08427739271823508,0.040085503737133266,0.04045731971857591
0.1338417309762718,-0.002090031841149629,-0.030272601198205632,0.14197394464564053,0.19774519890597814,-0.29171693974057794,0.05099190645586985,1.4920881911097443,-0.724195450478418,-0.888803913280015,-0.3458574401852775,0.0795770261197081,0.05022074802478965,0.04795079753094151
0.15733350055588186,-0.0030953683351947554,-0.04454231309159809,0.13792366064695022,0.2160176076062684,-0.3177349356412097,0.04709772173856625,1.6904928697316073,-0.7099762630984467,-0.8794587371545768,-0.3897250633653978,0.05803044038554235,0.03975875970934625,0.03782922549530839
0.1634871122696624,-0.0022753393305578605,-0.04978212488809478,0.12028066100161645,0.20418819782029893,-0.2804238458944129,0.0534634337470636,1.5990098365521792,-0.6856143211787175,-0.8458016776027537,-0.3790793468899515,0.08896120863259901,0.04240030956736427,0.034817127721456086
0.18098412669989736,-0.0035620381417043345,-0.0398940637893562,0.10946268102563854,0.18822932438477227,-0.3157250188325827,0.04489954703195515,1.5518376045153284,-0.7191029893066662,-0.8715500984498692,-0.2187543435629056,0.06684345427373001,0.03899026655842815,0.038243419316224415
0.14655185891506414,-0.002040422791355335,-0.021676356749854492,0.11792855389201368,0.18291109144737255,-0.2912579476420049,0.04946167600817785,1.6141834280076572,-0.7843098775408757,-0.8547418316082093,-0.3471406414853828,0.06010868199784001,0.04314788730175431,0.03687377294411071
0.15706435995033027,-5.3675785303765616e-05,-0.03028559413586495,0.11378808508771412,0.14955343506659213,-0.30412697550631385,0.06541170310719746,1.5865873634985883,-0.7132063062231662,-0.8565099782466895,-0.3865539629967308,0.06907797185038306,0.04146154215869682,0.03644588339824125
0.1919237083397631,-0.004078831427326975,-0.06032374575377005,0.13500546053358722,0.17362904120230524,-0.3081132237126681,0.047506808152998015,1.5104119303945815,-0.7434696340379257,-0.8529389032272602,-0.5827162265343053,0.09387125594128698,0.061026397428951024,0.05001519764908658
0.1990994096731725,-0.0036087955373326226,-0.06014930230403525,0.14238975585910232,0.15286567021970654,-0.34322439576239644,0.05904607068942275,1.5718319054919792,-0.7731151918960775,-0.8920625487642684,-0.4064035063915757,0.08842611363315381,0.04781583091775776,0.041611147805966614
0.1739042612011236,-0.004235460943602878,-0.03421032245538693,0.10355028078162287,0.14909310380387922,-0.3281144838500613,0.05608639896590982,1.5127739037983094,-0.7015760243466911,-0.8775344913283116,-0.21378252262059755,0.08776758935159562,0.042805014725654934,0.034017631961105736
0.15727138962831008,-0.0004728070570957541,-0.038020054493157165,0.10821498077946788,0.17344907829173192,-0.26875891406302405,0.06096243712773632,1.678035769293068,-0.7548833214730064,-0.8778483749631255,-0.25016478648759777,0.08652108333878017,0.04223419375001867,0.03493974605120473
0.17261216647248925,-0.0021178617797233427,-0.0516563766877209,0.14706877945980806,0.20215108583094749,-0.3011893383184835,0.05130405977709072,1.5642127007915128,-0.6850456266545536,-0.8832317300067348,-0.47288420574348,0.06866332203332419,0.044660933954491014,0.0447658400463647
0.17445239829645331,0.0013399258402243164,-0.04691707142800164,0.11105827882065622,0.18132999916917608,-0.29046375054615114,0.05144172517410296,1.5638069914626551,-0.7082660311802349,-0.8484278598132939,-0.4181337057280257,0.07065891818299072,0.049843313044308134,0.038101653503976235
0.1743052516024265,-0.0019475026271567086,-0.03566653583339218,0.16214220065133278,0.1588370446499313,-0.3269323153203869,0.041014968955884926,1.4944730375638378,-0.704938272751153,-0.881528424772679,-0.14747212405781776,0.06601544448392795,0.05074706701309237,0.03944891631821382
0.16408662754628384,0.0010952194667895334,-0.04381247255598413,0.13498277396377628,0.1751238226576321,-0.28672536498559154,0.051875952527450746,1.6089578186583366,-0.7147416780182458,-0.8383984064373776,-0.1602136749310348,0.08411444510623724,0.05092775255980582,0.037247067011498866
0.18892752437803725,-0.0034083199296451898,-0.05298621851243642,0.14260750070394082,0.13446041206185402,-0.3172888328930449,0.05394088271585888,1.4545477658371462,-0.7057934313691716,-0.8592748856716184,-0.4956712197317781,0.07464054546759752,0.06234123504985881,0.05210265648413283
0.1662746891139401,-0.005013142766077408,-0.05407415584603378,0.11562271307333498,0.19912445160681105,-0.32514624971614664,0.054326429345206144,1.7774332396230574,-0.7106652698610691,-0.8867054048401803,-0.5885273291786192,0.08612500140498239,0.03682948234320818,0.03183143666431162
0.15355749700059088,-0.0014580975819268012,-0.03366994282756698,0.12885161163893274,0.2005181292436316,-0.3188272539987847,0.04119246591508358,1.5032870179362867,-0.7397501163093426,-0.8721740630105833,-0.29162379291645857,0.07568149975603461,0.05711814938230812,0.04277612522471976
0.17691653873012794,-0.004760150052329645,-0.03887821567001532,0.1290371898162643,0.13614750619564486,-0.2953598194465485,0.06370715547137841,1.7435919689589985,-0.7754098101204161,-0.8869532920586071,-0.4164598471157746,0.04523457571014737,0.04412564606703534,0.03993531489617747
0.1867028276580764,-0.004285776039500882,-0.05266161722682393,0.15048490797774014,0.17168328434021027,-0.36163662074498987,0.04502728993389463,1.4957840579000197,-0.7488873043453259,-0.8399387587561974,-0.6304059373520345,0.09142310205959008,0.05323199760366412,0.04394537823721624
0.17297072498368524,-0.0027450646917496985,-0.05103880355117018,0.1216744416742647,0.18165507776178288,-0.30809522187660754,0.055327487739101434,1.5112329019472432,-0.695278352086684,-0.8147061236873268,-0.5533767734782041,0.08588484341777615,0.05411800606127565,0.044732617567871634
0.1969880081579021,-0.0025913495023193577,-0.05097282252208413,0.16121982616928146,0.12344461540725765,-0.31419171603868923,0.048341279209019934,1.6217983822294781,-0.7436169803140421,-0.8452277126090458,-0.4213060359415264,0.08085348804541934,0.052628124339661235,0.0356546216079811
0.187772800966198,-0.002401211057482615,-0.05889974569233985,0.14275830442256832,0.16522300229049391,-0.3128320847653821,0.053267908767084315,1.6804685548582363,-0.6412516092837706,-0.8468284977535805,0.004045967369863274,0.08894047038812189,0.0415034259397024,0.029582991303857605
0.16784139365330708,-0.0034763174422479787,-0.05880579640231382,0.11404818200466532,0.19869819100850186,-0.2619210948355008,0.05520494941863261,1.8180821885170504,-0.707354822648141,-0.7965570682715921,-0.6026445434099523,0.08694206207442165,0.04513214510460653,0.036659969991708084
0.17696979273706767,-0.0026753435964015065,-0.05060948115836993,0.13067924548557247,0.16441555923045284,-0.3507819399170608,0.05260145261853975,1.8465477033504345,-0.7729756673363594,-0.8792143297357303,-0.10513704537586517,0.06128934991498253,0.04500247767832221,0.03154406396800924
0.17661352509193146,-0.0021962799944103485,-0.04312242889179358,0.12609839099334566,0.1447762046711153,-0.3150998689792386,0.052856273464308295,1.4797982025150878,-0.6617766204286595,-0.8572604935224908,-0.0611300818327149,0.09038739359900952,0.042264639790119934,0.028882550477741974
0.1968020435677895,-0.0011444738016744911,-0.03916266014050993,0.12185556275381056,0.15010048382278188,-0.27128421868151703,0.05577021109305879,1.461549702665335,-0.7141622148903077,-0.8618473804222665,-0.4165547348240609,0.09447287291664494,0.04721630973205968,0.043041393691366926
0.16963530752094635,-0.003207475989425968,-0.0451558118480742,0.1496794484404628,0.15512480487684374,-0.2929307500919172,0.058208654060079926,1.6807065653982245,-0.7160447388596981,-0.8161964300104162,-0.19559188579031955,0.08326826010510027,0.03988839425449378,0.03351443099851864
0.1757761888712598,-0.0016432641093779231,-0.05000842342364645,0.1464256340763101,0.19666673905632065,-0.2505013660114908,0.04612505526457237,1.4411783622800387,-0.7254814375964368,-0.7960268517831707,-0.4353711770800872,0.0911742813584066,0.051346976023163834,0.049481627900261525
0.13980656629294164,-0.001066527116923007,-0.040755433728180926,0.1360167756217453,0.19856938052799228,-0.3326556261347638,0.05576433472696868,1.7643989343616586,-0.7605094980484267,-0.8423352784925892,-0.43882058458681744,0.052341456615458117,0.041820710355277436,0.03455855523556685
0.19263796434822392,-0.0033987534217483077,-0.0466628919693313,0.1247031392933905,0.17652167330945567,-0.31933092109885663,0.05192147947519666,1.4967374161283178,-0.7315848483975108,-0.8287130087343122,-0.4627246356015361,0.07526872495704387,0.05380561097886634,0.05282741785908392
0.1365410917678732,-0.002557818972032314,-0.038264482627862834,0.136947073506034,0.20904671220883314,-0.2841306520680241,0.05166961041163132,1.5095973404703538,-0.7219622085388127,-0.8598272007344291,-0.3475755864855945,0.08948450165716205,0.049541248080354885,0.04485155224591665
0.18028467722962827,-0.0027712488046200178,-0.05467612337622469,0.16456100834656315,0.13532855859915938,-0.3364286770436694,0.06245151461078801,1.6279969247209969,-0.7603485684760545,-0.8434004501306485,-0.17877265895419134,0.06805831197598243,0.03949383247942296,0.03548057690033378
0.17133999550706197,-0.0015038819043348395,-0.052216059214312466,0.15071409892349624,0.17555603248243715,-0.3273715963241464,0.04994476017334525,1.579969807382523,-0.742528381352277,-0.8690428392856546,-0.4253148686712289,0.041364262995635684,0.0495963688321175,0.03231127415522081
0.1510647924755923,-0.0028782750107882067,-0.0372022863933444,0.1315726661029909,0.1937676129299225,-0.2956713380575231,0.05629479251435154,1.7287758230365684,-0.7686005574750763,-0.8480351027952081,-0.38282816506409145,0.09374776633182803,0.032953474985834286,0.03826828443419023
0.17325737159901422,-0.0021453208227013246,-0.061170247684715136,0.15320327667392067,0.1563835827506728,-0.3516064825484081,0.061995923182432223,1.4960846444721998,-0.6563426788114468,-0.8490604897613534,-0.31904903246870586,0.079116247920862,0.04375569687189305,0.03398686347710933
0.1835265422504262,-0.0044700513410111725,-0.041187608705245696,0.13046005684880133,0.17434837160800706,-0.304297840773106,0.04462304547792072,1.5121130999600216,-0.7029848874382929,-0.8789519480600554,-0.2293842099999221,0.09117772548123776,0.043855524973736036,0.0418634684158886
0.19201968579069004,-0.004332994360029623,-0.059822013924526914,0.13903318130764805,0.16894086323827312,-0.318653847774795,0.05229051841529932,1.6852391883849824,-0.6681798206924989,-0.9152263909857888,-0.4359867017186176,0.063003718154152,0.04515538889147377,0.03855967285095017
0.21053040848171745,-0.0034163270316522713,-0.062465776426283814,0.13267335771284453,0.17697072503168373,-0.31000418632266136,0.043835158200931715,1.6014944429853117,-0.7292671996111377,-0.8305209780811708,-0.668128309127955,0.07547712535036846,0.05134616120843792,0.046968766560916614
0.1890584587992928,-0.004242379096222038,-0.04915404411324599,0.14620722845697018,0.1704887247341048,-0.3421043777305565,0.04474792789286862,1.4815907724682065,-0.7549027892450322,-0.8441656462788398,-0.6246403815448239,0.0920693060081486,0.0537284848260196,0.045627401031366206
0.14291051123565215,-0.001230414367450634,-0.03719834462675544,0.1376271097497497,0.1750648163661479,-0.2859048447065375,0.04949939795366293,1.6894082299136404,-0.7485669545274324,-0.8596358814264399,-0.3243383433708352,0.07883688574251298,0.03598802370685753,0.02684212748446124
0.1728607148039883,-0.002773988771411794,-0.05732982283991499,0.12885427365825622,0.19046636948562745,-0.2616706999829619,0.05394507036549321,1.3154879882312451,-0.7190681721254656,-0.8245514007623054,-0.3199276384282749,0.07502182059969675,0.053315171679374565,0.044741491852358935
0.1827660185634664,-0.0016021349553795887,-0.05040907956746735,0.16779143639795327,0.13481065026695752,-0.2906087372317741,0.05613790451195315,1.5733719421883023,-0.7558561871403182,-0.8918685416552283,-0.020494137909645712,0.09296765062770897,0.046362731431743236,0.034519858274307584
0.13712111278111674,-0.0024234655034192326,-0.05021219460231173,0.12104697893039827,0.2211279066269773,-0.3253565688760397,0.05913648479187774,1.686748352747255,-0.7503036347267753,-0.8539796748491446,-0.5037096343790298,0.09256050943979256,0.03644572249920831,0.030642143859396277
0.20002119484171385,-0.003491385388136389,-0.059273111915985326,0.1395669581356958,0.16141345555155015,-0.3537244031081282,0.033432577729294206,1.6489606928247258,-0.7527827360897478,-0.822658887460648,-0.4970278273638426,0.08413265901464782,0.053761630922315465,0.03590571283761891
0.19098914784474527,-0.00282383706408105,-0.0581892856946959,0.1466462046492222,0.16883409024833115,-0.3513065309652167,0.057490122652870165,1.6710163920227017,-0.6960218621529088,-0.8699932732858664,-0.24968961631025885,0.08629662244320152,0.038195671965354124,0.03639284313006631
0.18890800664846927,-0.0025894382920791897,-0.05851107769351056,0.12707912596827642,0.1393622067861046,-0.31904411363135105,0.05698879546782671,1.5408324918907317,-0.6912225783941391,-0.8428438045793102,-0.1056418654276583,0.08259817876761996,0.04213367408438468,0.02909176418219972
0.1703831380100954,-0.0015098576560630278,-0.04072123483718905,0.13098325479029982,0.1608438230582204,-0.30372198310528803,0.05268772379525557,1.6495331648406342,-0.7170643818056973,-0.8637240177672555,-0.2761951532541443,0.0895580650262657,0.047855210116543416,0.03670911466863095
0.12696466597089845,-0.003519735173949907,-0.043217185177955406,0.12288801611680325,0.23711129607920434,-0.25689209130411883,0.042646397240669966,1.5016106156664115,-0.7263755377761368,-0.8754887846913336,-0.27806372201109586,0.09206187777737357,0.04204728208269988,0.03158414626919321
0.16967786122826373,-0.001883745374875352,-0.043083197762522174,0.14322022051205205,0.16310142169963407,-0.3597901206036212,0.050369983502468456,1.5946865893585154,-0.7276219577308337,-0.8753836348363201,-0.15880260322447254,0.08724547562440645,0.04974361371631729,0.03703770135983293
0.17859444767126104,-0.0020560795300132327,-0.04662795043656067,0.14189283468774214,0.13540629731774556,-0.32219361579487793,0.06307530366492989,1.7129909860254635,-0.7601709962568928,-0.8690267113656102,-0.11081031232635027,0.07235344337448096,0.045223231334457166,0.0372046430527126
