v0,vPrice,vMomEd,vHHsmokes,vGrade9p,vBlack,hh
0.11881154343071618,8.795790277017224e-05,-0.031362882113127294,0.09394323363564988,0.15080901239603364,-0.30190861607859565,0.07536115876571259
0.1421269729539741,-0.002904140834701245,-0.0366770832113059,0.11878757714101924,0.1487967360347834,-0.2813199122926889,0.06729845758759846
0.10535910120646252,-0.0016006590096164668,-0.03202371026132007,0.08487916566717182,0.15989902707247572,-0.2686621009802784,0.07472068384172548
0.12449283178415806,-0.0024778948899889914,-0.03357307542466096,0.10991697408634936,0.16459529125826716,-0.3224578400387364,0.06249083348921473
0.15160461471293796,-0.004634253544111058,-0.04843201884168601,0.1284522172185239,0.17023177692386848,-0.3468580509826229,0.06123544594861651
0.12410359160782593,-0.0004506566456381083,-0.03849141947834096,0.11432041222859975,0.16214711277378996,-0.2699566583805681,0.07265411734419543
0.10793436646098062,-0.0002484094344483578,-0.042015895737630864,0.12990196156866507,0.2569311355541985,-0.2991768259687824,0.04888705322101358
0.13625547967423202,-0.0017824659643116633,-0.0351216470104766,0.1151773331821791,0.14500979780583406,-0.3038594704798959,0.07138276287030741
0.1410179361589787,-0.002305458938390952,-0.045387336039921615,0.10121020064784747,0.1905360509163952,-0.281699479814419,0.06560415570419464
0.11861591326974255,-0.0032258264582622144,-0.03513623005632647,0.10555447867631293,0.22780464286382196,-0.29875458057733584,0.05373377172335834
0.10200398947027613,-0.0004855247873732298,-0.02947434520468628,0.0954180490891054,0.20184954258302545,-0.29210936658823505,0.06236572240888585
0.1397622197566229,-0.002949402582178573,-0.03717992974857158,0.11985158303692173,0.17918859603517093,-0.3179546331568646,0.059004122781471664
0.11292668363700065,-0.0020195587118169095,-0.0320664946778589,0.09599719525339816,0.18956658459022974,-0.323815744369557,0.06546668588609562
0.14468499143129482,-0.00035993608094173605,-0.050725915450180584,0.11931848401574816,0.1605012386762127,-0.3006381579191067,0.07501408004423225
0.12008187853885326,-0.001709845364314313,-0.04035119069320086,0.11890621268327985,0.1954797688423408,-0.3197476819588007,0.06367318094232725
0.12457172844074398,-0.0027982890205813142,-0.03795415458516888,0.11401470035424295,0.17917728745043265,-0.3089950701683843,0.06369977587007253
0.13025213628485305,-0.002226976803179205,-0.04035655813942191,0.13235086268779175,0.193974126139001,-0.3074935393545549,0.057768739610328
0.10595278669852252,-0.002976787250172953,-0.02733493589841981,0.09191351015746324,0.16864093329735808,-0.2780604789013429,0.0645657722671573
0.1514589680680032,-0.002509100032692761,-0.04188673154063506,0.12136944589178357,0.1605491595958386,-0.35170269623868283,0.05964324706729389
0.1470060114312513,-4.256106359080985e-05,-0.05113346462027142,0.11366710150990228,0.16781714987923693,-0.3197618068248957,0.0734092266773909
0.1062144555874084,-0.0010689741476349217,-0.03204968019059529,0.11180170580697273,0.16710393171419308,-0.2785323114892936,0.06675911048562795
0.15282347704782165,-0.00011637823544766347,-0.05062336763421581,0.12861781307674433,0.17599415814520894,-0.3289430780851307,0.06354358637880389
0.1139548612911102,-0.0022900801404903905,-0.03370260821377222,0.09265610637017127,0.20268252607088533,-0.26543323346571024,0.06474230827281838
0.13293287309833193,-0.0030536372507555263,-0.03699326641463839,0.1076486694900718,0.2140059614267988,-0.2965787050179136,0.055359900193087314
0.11765292847604705,-0.00374681431570037,-0.03454766983145733,0.1103178753094552,0.2310316036873148,-0.32255374300057393,0.05078828647439755
0.09265940756260786,-0.0010306237941452095,-0.02374978024183337,0.0677179410757876,0.16505969275338989,-0.2737827580594647,0.07366511155741802
0.113597119617077,-0.0003248498036944166,-0.026938402064568233,0.09313830646400864,0.13971460187579288,-0.2971799503864365,0.07627499316047136
0.12433550470092496,-0.001876195340299452,-0.03498969334755913,0.11071727711884424,0.11877744865693585,-0.286691743041617,0.08045030752784013
0.1300406239926408,0.0003496235124904372,-0.04132991749943781,0.10215129803142056,0.1893900593092193,-0.32062131480650136,0.06785246180711857
0.12229045917098698,-0.003132424742163845,-0.03264067603774967,0.1097744340661264,0.16003110562515882,-0.29735649759308724,0.06816066798618348
0.09288729456836184,-0.0009825910282936507,-0.02224638049524987,0.07932322934264087,0.1452258479083776,-0.25403900825234565,0.07338807691743833
0.1362653402533266,-0.002032425537614461,-0.036089137037532026,0.09572346204475878,0.1927724575276332,-0.2928503485403535,0.06091723171271439
0.1187489909840963,-0.0012013332483782287,-0.04729502323464255,0.12229851615846088,0.22238469020891047,-0.26094279007688537,0.05955774685151849
0.09850548411064586,-0.0016748794774748119,-0.03301485918652402,0.0907942009435036,0.20236996466560644,-0.279239791153253,0.0653121558005724
0.13179656733090714,-0.0016616493461633994,-0.037007027129698784,0.11522974903389205,0.18321875954904,-0.3055931786898893,0.06393995265752796
0.10367084510232774,-0.0013808079572819481,-0.023843974346055702,0.09275453662940787,0.15263513828908004,-0.2438248892463296,0.0672262264783722
0.12484642501573533,-0.0011273266700846305,-0.03814378459426355,0.09101353720177836,0.15997089847697024,-0.2777309034772925,0.0740455782692924
0.09915451190177924,-0.0025029088615311826,-0.023400625305674688,0.09863547469185514,0.16476324038061094,-0.3010068247686347,0.06524266889748573
0.1189565513226045,-0.0012783740954620685,-0.033838981046239426,0.08074619345109645,0.14077834028586628,-0.28787379920743944,0.08393653592265038
0.12118240293521332,-0.0025435578681848228,-0.033683616754275815,0.1117113459313882,0.1887355239655177,-0.3238739224836606,0.06242675887854745
0.13937008931610434,-0.00262922003726525,-0.038317999961869915,0.11355565404281992,0.17396218988693565,-0.3051801318786364,0.06420043737251346
0.13842115630960747,-0.001566814226787653,-0.0364706548334693,0.11714497964989802,0.1690497896362404,-0.3320329540379827,0.06644433174910293
0.10706156042948327,-0.0012232425728926385,-0.030980872880477774,0.1075002672010318,0.2129683156893877,-0.2886485701028889,0.05426218042121949
0.11500076620149526,-0.00059167991757681,-0.034961078135681466,0.10406627672916642,0.1331833066656973,-0.32845046374590803,0.07754866094782581
0.15221122726754302,-0.004582263349403775,-0.042662601071884,0.12053153527310567,0.1699626682477906,-0.35275950164102504,0.06051988253832975
0.12095239400583345,-0.0010592079232789279,-0.02935036426376472,0.09682320539084313,0.11750963202498485,-0.302844523193336,0.08313085064922934
0.12281341035941598,-0.0006383697718847983,-0.02612772259019332,0.1030043282491706,0.18488047093333732,-0.2880659668707934,0.058667463870725016
0.12712553366575133,-0.0011376289248123876,-0.03610485264524182,0.11134682362103887,0.17772532164221452,-0.32374129954063724,0.06328463667594446
0.12930737781460602,-0.0007821429521067647,-0.040957742900206574,0.11312098551781588,0.19151775947483696,-0.32719086892004745,0.06489856603612604
0.13036490903851167,-0.0013614673638408096,-0.03897303294629624,0.09842495214484608,0.1635768057197444,-0.3131671090110844,0.07537733645751511
0.10134876361442384,1.7765060175967861e-06,-0.03401618761278261,0.1012803276111093,0.1966119579293175,-0.3086312721458244,0.06322257390699293
0.13453752113523293,-0.0016225668055612054,-0.04660573716177332,0.12488615055697384,0.1686607726638602,-0.3196976334166017,0.0676709528832594
0.12462421085106445,-0.002930375221079845,-0.030277028343073525,0.09703694150582244,0.1621485255588648,-0.2944704558268984,0.06851271528465662
0.12070543050637952,-0.001388302413208756,-0.03717213000051373,0.0836948326143391,0.20257943951430887,-0.2822200169559376,0.0674253573481981
0.12094497867219335,-0.003935086265518522,-0.04167414289690962,0.10220069427986213,0.21542620630486486,-0.3554888268462425,0.05903625569564916
0.12717021736123202,-0.0021968901979497147,-0.03858531892305697,0.11487747632355964,0.1671292194251396,-0.28175702487316473,0.06937894372229908
0.1296954276754639,-0.0027504827274641122,-0.028810778870957864,0.09861556967566147,0.17330818094055245,-0.3065486063437133,0.059396972234050424
0.11839596865865475,-0.0011230139454903544,-0.030982728649022444,0.10481645538419593,0.1632963147892943,-0.31278042201356354,0.06827870107077089
0.1420333951869692,-0.0027801968335436204,-0.04530323346735962,0.1205803777213828,0.15164551278329882,-0.3282706218711506,0.07095998170417987
0.10247809770067902,-0.0008267192019914923,-0.029781578993307443,0.10386395659137572,0.20266161945711136,-0.2770150960639001,0.06343804155340385
0.09147038147933984,-0.002460633118985025,-0.017850298155571324,0.07265098507152318,0.1723496356774112,-0.2405665137602322,0.06602044509114129
0.1282937387786989,-0.002408455038418827,-0.03708242069370463,0.10743132748932674,0.1726188612799939,-0.31790491125904874,0.06911318436048802
0.1509798235599829,-0.002846445491606843,-0.03669885755880157,0.1137816458960935,0.15494036154483828,-0.33887393059479026,0.06563106089931373
0.14276116271155387,-0.0008075811371774758,-0.044148950213359545,0.13044735514765654,0.15981391968144087,-0.3091003847514455,0.07056300338993432
0.12312655970488992,-0.00288152835006412,-0.03382974626902743,0.10886226907063523,0.18672061805418302,-0.30279183588038083,0.05896788093106513
0.13057678495740996,-0.0009421075615390275,-0.0408801552540295,0.11674541781284313,0.2021493779476852,-0.2876191640918589,0.06129983322382373
0.11526241642114445,4.8738851996811575e-05,-0.038123264088388766,0.10118179811046107,0.20007908449069567,-0.30964367339272986,0.06500780323988252
0.12780246078340302,-0.0016709346915977255,-0.037099756575702934,0.10591380433684867,0.16774708489867082,-0.28548904190325,0.06910314207843768
0.13969848593990372,-0.0007420531790553195,-0.037468635505578086,0.09251215560390423,0.16609541905076974,-0.3165878985842752,0.07080279275747145
0.14280356062797311,-0.0017998094558022567,-0.04387603790340933,0.1126256125628846,0.1604114071251548,-0.3222245813351859,0.07097492047510108
0.11947074209019005,-0.0007312651450587875,-0.0264737973730528,0.10284904628600416,0.19856686342401644,-0.2953042939423149,0.0604480389820289
0.10661380786917654,-0.0005373696143233857,-0.03052124409039602,0.10844093736308044,0.17984181544677552,-0.25907219192110864,0.06287913739997644
0.13843154032538885,-0.003117164252272582,-0.03817180391393448,0.11248181635122592,0.1508276399966212,-0.3105706312964928,0.06786690546686051
0.09991617019922516,-8.746496378814455e-05,-0.030953265034899907,0.10320801004550056,0.22724118301464666,-0.2771948461364061,0.056538498925437275
0.109447810243137,-8.908367097282121e-05,-0.04023861822500824,0.10863901699085116,0.17305390453455913,-0.2974526606518596,0.07324950528019264
0.13098554457224384,-0.000718948813293919,-0.03829544126893042,0.11807728196750199,0.17895374270573935,-0.2971095109354548,0.06360247050682694
0.1273360657759291,-0.002425615759388394,-0.03164735800929293,0.11015916648241647,0.1878806196466316,-0.341157860501775,0.05779897898419746
0.1031885890279662,-0.00012325560159293864,-0.029150674355438583,0.1090532071121872,0.19550234407749872,-0.2858412127618164,0.06021227034531545
0.12900317784619889,-0.001526817630617934,-0.03612017178793528,0.09512627931592216,0.16506904311391604,-0.30762469918258123,0.07233907035331752
0.12095513657482683,-6.260591384054809e-05,-0.035501238454879284,0.11367252341852245,0.1584720255713852,-0.2754561828707565,0.07070007657482208
0.12337040627327135,-0.0027138532251108514,-0.035844070210011215,0.09433932586139412,0.1863791733643448,-0.28195480336500844,0.06609001724818576
0.12217922566976765,-0.00086802625583654,-0.04310136172786578,0.10284867956789674,0.19889043594899655,-0.3222580948244497,0.06699238868338314
0.13807891085701446,-0.001831067831037284,-0.04680980898961204,0.11796744645502864,0.20559490102745606,-0.3213271312293212,0.06057972249048761
0.13598769614986228,-0.0011910961200721467,-0.046099261153894525,0.09997440244765933,0.1554155501782958,-0.3051438595093867,0.07851548752729755
0.15681780713870155,-0.002010836081335742,-0.0445233009840101,0.1274233497640866,0.1781751509303745,-0.3386139565470686,0.05325778001708992
0.13572025922687272,-0.0033715994491501995,-0.050490379491482856,0.10366050101995852,0.20620133092999812,-0.3067295245004926,0.06584366321474226
0.14940914120467672,-0.0021274168658794784,-0.04669827623311041,0.1378555985946609,0.19702140125239898,-0.3480431883045569,0.050433113780048534
0.12657801325447465,-0.0019671109718787717,-0.03336600712821931,0.1067902655786066,0.19739876022505476,-0.29641237380868457,0.06246643421072444
0.14177810614484512,-0.001952960761781381,-0.026082363954154152,0.09291791614701644,0.17374486656623336,-0.3382928645162908,0.0645811280277354
0.14189718360813175,-0.002683658035074611,-0.032629637969342484,0.11055939659490653,0.14475260006649546,-0.2561493816351244,0.07084669817837734
0.10833531028993984,-0.0014897802448466284,-0.027650339810755018,0.08573241842345458,0.1590738169005535,-0.2832308441539483,0.07513271961583552
0.1413655949672555,-0.0017063307739518892,-0.028928047441210913,0.09661003145249472,0.16941734223792934,-0.3236989660417353,0.0627070211789728
0.13919932434880222,-0.0032191939325280122,-0.04092490930982593,0.11165093922107004,0.17242320840068154,-0.2914345150383157,0.0665528509572058
0.1328814554798792,-0.00038865740855253706,-0.041101862626236337,0.11868796512473825,0.14393572941075009,-0.304182565653472,0.07597150636481301
0.135108059218634,-0.003081507891168677,-0.04630089217800768,0.1159730466044585,0.2284726730088015,-0.3184615382661437,0.0531024703880579
0.12855505317463048,-0.0005732117341129088,-0.023522989086254883,0.09185283611533432,0.14997570103161328,-0.2955476943119894,0.0726154869560259
0.0996933799726906,-0.0004065428427566401,-0.028285590976487893,0.09086536878819668,0.16393643604533584,-0.297725727067274,0.06849594566200781
0.10745836687787,-0.0011046494125309862,-0.026696722049065903,0.10158397491902717,0.14662817251830956,-0.27611199113149665,0.06831948504125572
0.12506312445241646,-0.0010004591459644458,-0.04163492578913894,0.10345575594290414,0.19559938342327132,-0.28816105940346803,0.06083885259963531
0.12764930198428892,-0.0031442973884178572,-0.03576290091368429,0.1151338140038295,0.17339361157562902,-0.29717413990778513,0.06582802461304868
0.101297641628917,0.00042744207341131765,-0.02747104978830789,0.09699656221316816,0.21089342648807408,-0.3061555027343175,0.05805058093276209
0.09761956792854604,-0.0012586753159080715,-0.025245980913245803,0.09240089120844522,0.21755867743969728,-0.3211282709143677,0.05847050267913649
0.13207737435187353,-0.0023687697061084787,-0.03626906722230936,0.1279700940884529,0.12008164588111013,-0.29200067517020273,0.07850235657872852
0.10204887218043307,-0.0005529191126307207,-0.028060303742117033,0.08839631977457378,0.15949450772172544,-0.3121447467193457,0.07370290137982836
0.1315373312877015,-0.001307426317917743,-0.04002573891510762,0.12476047363486358,0.20235037973236525,-0.3072259832839836,0.058571027618488015
0.13245188153689474,-0.0017291124975669118,-0.03644805678016028,0.10404583092467076,0.17888675170622292,-0.3204817782155415,0.06681561369341536
0.12624329899899467,-0.002188131886099729,-0.049807350840127135,0.11674250930489485,0.16045495583987104,-0.2883447999779929,0.0752641736609838
0.12904473606250194,-0.0010570521089266153,-0.04032318073260016,0.11852787449422965,0.17984892655922424,-0.2842978481092418,0.06679544290325383
0.11290499630207453,-0.0009845893453026384,-0.03126546901628837,0.1223171411486321,0.1866322383198669,-0.2710043462273813,0.06125813511478894
0.12570718333865932,-0.001426141219488666,-0.04037944227296417,0.12293247949072887,0.19082859433506424,-0.3153310374385248,0.05957549673702419
0.12089958308908652,-0.0016921480867778391,-0.04521350320894128,0.11431390598153138,0.15475955239761882,-0.2686473558924212,0.0771609766729079
0.13296283330435388,-0.0006893169795977611,-0.04047411010977947,0.11291036650401645,0.15517853924246505,-0.32271629073551955,0.06620084222593584
0.09083119053801048,4.520955400101612e-05,-0.02015851403197561,0.07348777916576893,0.21435792694554348,-0.2824963084509884,0.05640831239300784
0.13126383764736324,-0.0011625635256514528,-0.0334599723871391,0.094962606295354,0.15016629538837378,-0.2968325849077393,0.07671445630683353
0.11346072420790695,-0.0017061653796927802,-0.03634325254504856,0.09325856870904016,0.1468795956027905,-0.3016821317500462,0.08213254723471611
0.12945844865979847,-0.002510316114290418,-0.0353095536796977,0.12379940030586885,0.13068722764112375,-0.2724112170098231,0.07701499387387035
0.15535262468107086,-0.004279158241203531,-0.051221539823117286,0.12831296908441522,0.16453514803931776,-0.2942345733742657,0.06712327892745279
0.12615195897675435,-0.0031044953331534303,-0.03838261492131018,0.12261652352209453,0.1572495958337411,-0.2937420625376467,0.07039037052303583
0.10842016282312243,-7.932857437781656e-05,-0.029244796189538232,0.10020542052234922,0.1520525452298312,-0.2874979873269351,0.07071069213566585
0.14205494183546669,-0.0035760636846198968,-0.04600931416215518,0.11954818768121375,0.21253963923004784,-0.3205296448510142,0.05350411522769121
0.09053401209561432,-0.002919356057581993,-0.02560988447531743,0.0902970450134159,0.20020624132695136,-0.26857428442038606,0.058095911304940025
0.15075555980711014,-0.004826169148792421,-0.051937997951979925,0.1421170773803019,0.1805609714906172,-0.2667261304828548,0.05842809985155688
0.13901224489838385,-0.0026741466798569074,-0.0482811272040506,0.13114784452386588,0.2039022983781852,-0.32615908518478554,0.05432778478243179
0.1023567304816744,-0.0019502303263157614,-0.02425657985741145,0.09446079944923784,0.11865108805223025,-0.2691262237938517,0.07394109502862409
0.11874080204539522,-0.0009455892516846797,-0.028156783128651462,0.09716680677274274,0.1450080844561047,-0.28279509101421385,0.07325347932667499
0.13395200643713753,-0.001293556112939054,-0.04582194388213643,0.12843665851048708,0.1317231434620927,-0.2878551317026648,0.078294220146388
0.11559936848763396,-0.0010582043682529668,-0.0369985407643669,0.10922990907849024,0.1886559462736177,-0.29845811424093177,0.06239319664670157
0.13515946601996687,-0.0003679155288365978,-0.037485606854528425,0.104838542694878,0.24028455226883266,-0.3473700552792985,0.047080314129890985
0.13691347814544014,-0.0024470635925845736,-0.04414274960432296,0.10777260308401528,0.18364340698977105,-0.2580666224835799,0.06680906940657705
0.12196694240895704,-0.00024455945448412567,-0.03967411950146736,0.10622539984298664,0.16890415915809842,-0.2978089214984077,0.07314029163621227
0.11807835521073536,0.0006277268327384512,-0.035151180943232815,0.0924938704411515,0.17721776493865765,-0.2813681158728178,0.07223908959102904
0.13699222810632866,-0.0023145270325549212,-0.04253250934492033,0.13042749371863882,0.17333999047403134,-0.2782311132082024,0.06441640157588648
0.11835942425250767,-0.001194561727605707,-0.032238700312673924,0.10222549743955983,0.15042720848498148,-0.2853769281181963,0.07338153162892361
0.1189125690313328,-0.0013280222750945403,-0.04205586959088499,0.10631938437673748,0.1649807841196423,-0.2609195593993995,0.0764099749135682
0.10687883466635892,-0.0016052019163222751,-0.033875993069792484,0.1091902626344604,0.12190668308573947,-0.26814080288755443,0.07849735727678142
0.13301761850221566,-0.004340061402564015,-0.03827974557253325,0.1002837224110251,0.2174735793723208,-0.2715353157387454,0.0576646381269236
0.1128098425690538,0.0004092400066149289,-0.031760428172934424,0.09215425637974196,0.20171083996455594,-0.2414597627644136,0.061202512781458614
0.11490992937516856,-0.0011460282514955571,-0.038288162961435085,0.10185548812555738,0.18619212888053,-0.3082399088356597,0.06906890544012495
0.10540719904069706,-0.0017661597387790336,-0.018035906299633368,0.08479003329131618,0.15805369055089272,-0.27881146119465544,0.06629916088507602
0.12344122509222873,-0.0032335102779701068,-0.03063958091365432,0.1094511474990514,0.15972318393572174,-0.3044162438134577,0.06677414051362714
0.0975050422157277,-0.0008098059003141182,-0.0290193927300033,0.0927064014362304,0.1569178135844363,-0.2611258817165861,0.07017563149340754
0.1124053455117942,-0.00040161170999122387,-0.030551684752757394,0.09644188059934908,0.18013379780460972,-0.2962876553577939,0.06680089661543621
0.11914804656299224,-0.0008882010536370279,-0.02220265805320406,0.1114749468902312,0.15762155328374974,-0.2746577789345672,0.06304929197804994
0.11540803418486847,0.00032542887080838086,-0.03600226821653312,0.11903684341887867,0.1303513716807518,-0.3364434276964045,0.07997020443740221
0.15265119274212785,-0.0033155581896062987,-0.04795716944605888,0.1600625988277578,0.1980548061013791,-0.3143946356732309,0.04565166438831805
0.12511562380140948,-0.0016217095838186619,-0.037411810622954136,0.10679716497787917,0.17388624676185518,-0.28946734216106,0.06825383979555275
0.1207856396422768,-0.0008349923102312103,-0.029410932940332982,0.10498815996685086,0.16663571050276013,-0.3012310860406839,0.06178881348669055
0.1344711894332114,-0.0016323283353410767,-0.04888152520191389,0.11689596852128435,0.15232164355924108,-0.3167331531409409,0.0772891470419455
0.10186196569452004,-0.0006822429110486572,-0.025697147337062364,0.08245076390943401,0.21615601991061276,-0.3083857943407496,0.0581731828388035
0.09631249698307184,-0.0024974202306711,-0.014122242763550803,0.07293715615700498,0.15093819876388392,-0.2597234444334255,0.06833249328788656
0.10297090009134603,-0.0007017654213980135,-0.0238973379788631,0.0941544748074287,0.163080377443202,-0.2352911540058281,0.06897468269956722
0.1192178764240484,-0.003158748217005633,-0.033059021886829514,0.117252384285324,0.1950898345816361,-0.28241279188161195,0.05526087148006155
0.13715772179576904,-0.0004197853177379255,-0.03242310501101023,0.12122881778995488,0.13777498951016132,-0.3091227459831392,0.07047549076405954
0.11892842321532368,-0.0014957205925031712,-0.032402569126890865,0.1144096692061292,0.14376499974354692,-0.2608015452058576,0.07134360722644395
0.12189120735981494,-0.0013697901340585755,-0.02499419017662433,0.07304873447589805,0.14030906141205166,-0.3001654154114039,0.0777896773837269
0.11557048813817627,0.00017916090055385218,-0.039124294249548185,0.08670510756577991,0.16087098675892042,-0.2808695452112218,0.07735300872807557
0.14060463625304126,-0.0003044277587784405,-0.049196285358621535,0.1319092905732629,0.168174281996344,-0.29957253917873355,0.07064594420383527
0.13804532295857927,-0.0008293887376821979,-0.047707988036839004,0.1350471410169961,0.16466741295536824,-0.2991047326483556,0.06916020118638999
0.10676362094213124,-0.0008933842570021178,-0.032706882995027664,0.10325025462318656,0.18752124108232085,-0.2920774816582001,0.06659825249490613
0.09707137817569124,-0.0026581482498370048,-0.024616046253783063,0.0871037509643731,0.17897925255949812,-0.29734464268923155,0.06378387535104188
0.11590944542081574,-6.388893292434916e-06,-0.031875991819337965,0.10082372251520093,0.16752076377934602,-0.2860596413581136,0.06933523113762116
0.11827107494689106,-0.0012358796815395282,-0.03219112731743757,0.11117454108451512,0.16419415073668833,-0.25549106904630875,0.06984987354266167
0.1518623099302528,-0.0013251062244921685,-0.05255053097173741,0.12330715004459528,0.19993008402720244,-0.32665997605137337,0.0580630926093853
0.1263603729162418,-0.00041597286218173873,-0.03748309615676892,0.0908706936229156,0.16218470667951895,-0.28442733782585666,0.07785483158187159
0.11880809954472127,-0.0021243132162965398,-0.04001906934061708,0.11666201953246536,0.21735284711253225,-0.3392071440334486,0.060332163306285526
0.1440235970256339,-0.0016693081302071408,-0.048897118620623424,0.1125872834409464,0.18524525857324947,-0.3025743667512506,0.06899276776609628
0.13549370610311198,-0.0018061252070348645,-0.03366799017553538,0.1076372379978848,0.13797174729869402,-0.3154240304777208,0.07372764198951191
0.13251265517055633,-0.00300838105119755,-0.04601849703212245,0.10605821121829964,0.1855153278734745,-0.29508533605736104,0.06628727007988885
